"";"species_phylacine";"hedge";"ledge";"hed";"hedge_rank";"ledge_rank";"hed_rank";"ED";"ES";"QEbased";"X2Hbased";"termBL";"meanD";"Order.1.2";"Family.1.2";"Genus.1.2";"Species.1.2";"Terrestrial";"Marine";"Freshwater";"Aerial";"Life.Habit.Method";"Life.Habit.Source";"Mass.g";"Mass.Method";"Mass.Source";"Mass.Comparison";"Mass.Comparison.Source";"Island.Endemicity";"IUCN.Status.1.2";"Added.IUCN.Status.1.2";"Diet.Plant";"Diet.Vertebrate";"Diet.Invertebrate";"Diet.Method";"Diet.Source";"range_size";"species_currentIUCN"
"2386";"Lophuromys_dieterleni";0,800613766575;1,105609487175;1,90622325375;589;3962;3156;4,25773050764127;4,01600461454421;6,3816983390163e-07;9,04029938923712e-07;1,90614;77,09958105728;"Rodentia";"Muridae";"Lophuromys";"dieterleni";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";63,6;"Reported";"Global Ecology and Biogeography 18: 19-29 (2009)";NA;NA;"Occurs on mainland";"EN";"No";11;11;78;"Transformed 000 Genus";"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.";18624,7369732861;"Lophuromys dieterleni"
"2043";"Hylobates_agilis";0,791134758480158;1,09251942837736;1,88365418685752;590,5;3973,5;3168,5;3,64014388196631;2,58991090637207;1,47704538013304e-05;1,84066385161769e-05;0,90766;91,203989572972;"Primates";"Hylobatidae";"Hylobates";"agilis";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";5650;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"EN";"No";90;0;10;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";651865,794065012;"Hylobates agilis"
"2044";"Hylobates_albibarbis";0,791134758480158;1,09251942837736;1,88365418685752;590,5;3973,5;3168,5;3,64014388196631;2,58991090637207;1,47704526676538e-05;1,84066384523807e-05;0,90766;91,203989572972;"Primates";"Hylobatidae";"Hylobates";"albibarbis";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";5650;"Assumed isometric based on head-body length";"Journal of Biogeography 35: 1087-1094 (2008)";"Hylobates_agilis";"Journal of Biogeography 35: 1087-1094 (2008)";"Occurs on large land bridge islands";"EN";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";297995,791572577;"Hylobates albibarbis"
"21";"Acerodon_jubatus";0,78505820379525;1,08412799571725;1,8691861995125;592;3986;3185;3,56296130535613;3,52001311386108;6,4983838303033e-06;8,21652277444323e-06;1,73008;90,0758437111988;"Chiroptera";"Pteropodidae";"Acerodon";"jubatus";0;0;0;1;"Taxonomic";"PHYLACINE 1.2";1075;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs only on isolated islands";"EN";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";642553,42557837;"Acerodon jubatus"
"4821";"Solomys_salebrosus";0,781331008911289;1,07898091706797;1,86031192597926;593;3992;3194;2,0614885112723;1,80056989470044;9,73700735979882e-09;1,36339314916438e-08;0,891615;76,390065421883;"Rodentia";"Muridae";"Solomys";"salebrosus";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";397;"Assumed isometric based on head-body length";"Flannery TM. Mammals of the South West Pacific & Moluccan Islands (1994)";"Solomys_salebrosus";"Flannery TM. Mammals of the South West Pacific & Moluccan Islands (1994)";"Occurs only on isolated islands";"EN";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";74498,9478931443;"Solomys salebrosus"
"4734";"Scotophilus_borbonicus";0,779740108155628;0,0241156734481122;0,80385578160374;594;5458;4721;5,62198046132126;2,65775979368687;2,10301118758596e-06;3,00071772882045e-06;0,803825;88,9893367449837;"Chiroptera";"Vespertilionidae";"Scotophilus";"borbonicus";0;0;0;1;"Taxonomic";"PHYLACINE 1.2";18;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs only on isolated islands";"DD";"No";0;0;100;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";0;"Scotophilus borbonicus"
"3115";"Myosorex_schalleri";0,778408575835972;1,07494517615444;1,85335375199041;595;4000;3200;5,54560764612525;4,11150015884399;2,21349174687228e-05;2,87208455056003e-05;1,519685;92,4491122774824;"Eulipotyphla";"Soricidae";"Myosorex";"schalleri";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";7,5;"Assumed isometric based on mandible size";"Mammalia 31: 610-628 (1967)";"Myosorex_eisentrauti";"Bonner Zoologische Beitrage 19:15-42 (1968)";"Occurs on mainland";"DD";"No";0;10;90;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";9312,36848664304;"Myosorex schalleri"
"356";"Balaenoptera_borealis";0,776294438453269;1,07202565310213;1,8483200915554;596;4005;3205;6,50970794528861;4,52178410610199;2,20591528758933e-05;2,94298405324411e-05;1,84809;92,9877710932945;"Cetartiodactyla";"Balaenopteridae";"Balaenoptera";"borealis";0;1;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";2e+07;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Exclusively marine";"EN";"No";0;40;60;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";319162805,142717;"Balaenoptera borealis"
"2486";"Mallomys_gunung";0,775573098647769;1,07102951718025;1,84660261582802;597;4008;3206;3,85039093758701;3,6536401883787;1,06948179157232e-07;1,54023221083934e-07;1,84658;76,4420806293946;"Rodentia";"Muridae";"Mallomys";"gunung";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";2000;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on large land bridge islands";"EN";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";18624,7369732861;"Mallomys gunung"
"837";"Coendou_vestitus";0,773776454499052;1,06854843716536;1,84232489166441;598;4011;3211;5,92202784266544;3,80280301099777;1,12214514427087e-05;1,53006471058472e-05;1,84229;87,3793398919568;"Rodentia";"Erethizontidae";"Coendou";"vestitus";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";736;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"DD";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";9312,36848664304;"Coendou vestitus"
"4511";"Rhinolophus_maclaudi";0,772642606050846;1,06698264645117;1,83962525250202;599;4016;3216;3,41417584125551;2,76672595617771;3,38984321872375e-06;4,55488724453457e-06;1,487425;90,8245798645172;"Chiroptera";"Rhinolophidae";"Rhinolophus";"maclaudi";0;0;0;1;"Taxonomic";"PHYLACINE 1.2";13,1;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"EN";"No";0;0;100;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";37249,4739465721;"Rhinolophus maclaudi"
"4820";"Solomys_salamonis";0,767166727238549;1,05942071856752;1,82658744580607;600;4026;3228;2,19483582230302;1,97358752209315;1,04460449390034e-08;1,4392409109733e-08;0,99982;76,3902176316241;"Rodentia";"Muridae";"Solomys";"salamonis";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";361,1;"Imputed";"PHYLACINE 1.2";NA;NA;"Occurs only on isolated islands";"DD";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";9312,36848664304;"Solomys salamonis"
"2343";"Limnogale_mergulus";0,7656965;14,5482335;15,31393;601;128;132;17,0233597329136;21,9981453515625;0,000614235677149581;0,000743032296201968;14,94523;106,585841709827;"Afrosoricida";"Tenrecidae";"Limnogale";"mergulus";1;0;1;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";78,6;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs only on isolated islands";"VU";"No";0;40;60;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";158310,264272932;"Limnogale mergulus"
"3498";"Nyctophilus_howensis";0,76483883759;0,02365480941;0,788493647;602;5459;4758;2,42324130480724;1,92834730983758;4,28320854807735e-08;6,39480839076543e-08;0,75383;88,3756977799691;"Chiroptera";"Vespertilionidae";"Nyctophilus";"howensis";0;0;0;1;"Taxonomic";"PHYLACINE 1.2";20,6;"Assumed isometric based on forearm length";"Van Dyck S, Straham R. The Mammals of Australia Third edition (2008)";"Nyctophilus_sherrini";"Van Dyck S, Straham R. The Mammals of Australia Third edition (2008)";"Occurs only on isolated islands";"CR";"No";0;0;100;"Transformed 000 Genus";"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.";0;"Nyctophilus howensis"
"3311";"Neoromicia_malagasyensis";0,763105767717099;1,05381272684742;1,81691849456452;603;4034;3236;4,07939733671094;4,06458684522584;1,64201115303803e-07;2,41007576731518e-07;1,816915;88,3819908952152;"Chiroptera";"Vespertilionidae";"Neoromicia";"malagasyensis";0;0;0;1;"Taxonomic";"PHYLACINE 1.2";6,5;"Reported";"Garbutt N. Mammals of Madagascar a Complete Guide (2007)";NA;NA;"Occurs only on isolated islands";"EN";"No";0;0;100;"Transformed 000 Genus";"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.";37249,4739465721;"Neoromicia malagasyensis"
"3514";"Ochotona_hoffmanni";0,762062728350064;1,05237233915009;1,81443506750015;604;4035;3239;6,2898855868352;5,0514264944458;6,10061924655182e-05;7,76489167952757e-05;1,67487;92,4154114654433;"Lagomorpha";"Ochotonidae";"Ochotona";"hoffmanni";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";167,8;"Imputed";"PHYLACINE 1.2";NA;NA;"Occurs on mainland";"EN";"No";100;0;0;"Transformed 000 Species";"Gainsbury, A. M., et al. 2018. An updated global data set for diet preferences in terrestrial mammals: testing the validity of extrapolation. Mammal Review, 1-8.";37249,4739465721;"Ochotona hoffmanni"
"2607";"Melanomys_zunigae";0,758832654102771;0,0234690511578177;0,782301705260589;605;5460;4773;1,63471481643653;1,46641595854888;4,05926372209323e-09;5,26131127475885e-09;0,782295;76,4214346715829;"Rodentia";"Cricetidae";"Melanomys";"zunigae";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";53,5;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"CR";"No";57;14;29;"Transformed 000 Genus";"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.";9312,36848664304;"Melanomys zunigae"
"2420";"Lynx_pardinus";0,755958002428117;1,04394200335311;1,79990000578123;606;4044;3255;4,08402159378825;3,66470387320518;6,80926379783513e-06;8,9204461859305e-06;1,7999;92,9090673829532;"Carnivora";"Felidae";"Lynx";"pardinus";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";9400;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"EN";"No";0;100;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";37249,4739465721;"Lynx pardinus"
"3393";"Nilgiritragus_hylocrius";0,7548303;1,0423847;1,797215;607;4047;3258;2,38235095608035;2,35384540672123;2,45454966407053e-07;3,36671397354176e-07;1,431315;91,5218537643629;"Cetartiodactyla";"Bovidae";"Nilgiritragus";"hylocrius";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";75000;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"EN";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";55874,2109198582;"Nilgiritragus hylocrius"
"1955";"Hipposideros_edwardshilli";0,754140837883356;1,04143258564844;1,7955734235318;608;4049;3260;5,94976046417081;4,56362595565796;9,2973532972264e-06;1,27771757790746e-05;1,69486;90,8819797736237;"Chiroptera";"Hipposideridae";"Hipposideros";"edwardshilli";0;0;0;1;"Taxonomic";"PHYLACINE 1.2";11,3;"Reported";"Flannery TM. Mammals of New Guinea (1995)";NA;NA;"Occurs on large land bridge islands";"DD";"No";0;0;100;"Transformed 000 Species";"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.";9312,36848664304;"Hipposideros edwardshilli"
"1121";"Ctenomys_colburni";0,752005163322936;1,03848332077929;1,79048848410223;609;4055;3263;4,26650649545206;3,71839544763044;5,7695115886211e-07;8,20332984531581e-07;1,64806;86,7976998225004;"Rodentia";"Ctenomyidae";"Ctenomys";"colburni";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";129,2;"Assumed isometric based on head-body length";"Journal of Biogeography 34: 1439-1454 (2007)";"Ctenomys_coyhaiquensis";"Journal of Biogeography 34: 1439-1454 (2007)";"Occurs on mainland";"DD";"No";100;0;0;"Transformed 000 Genus";"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.";9312,36848664304;"Ctenomys colburni"
"820";"Coccymys_albidens";0,749907747915053;1,03558688997793;1,78549463789298;610;4064;3266;3,94739169209438;3,61764512506444;8,31944969812613e-08;1,19599708028957e-07;1,78545;76,4281253610015;"Rodentia";"Muridae";"Coccymys";"albidens";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";34,9;"Assumed isometric based on skull size";"Bulletin of the American Museum of Natural History 329: 1-139 (2009)";"Akodon_azarae";"Bulletin of the American Museum of Natural History 329: 1-139 (2009)";"Occurs on large land bridge islands";"DD";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";9312,36848664304;"Brassomys albidens"
"4158";"Procapra_przewalskii";0,746541559086582;1,03093834350052;1,7774799025871;611;4069;3271;4,45910099764323;3,7691339880085;1,7422407891344e-06;2,38623776808607e-06;1,77396;91,5614570622535;"Cetartiodactyla";"Bovidae";"Procapra";"przewalskii";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";27500;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"EN";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";46561,8424332152;"Procapra przewalskii"
"4206";"Prosciurillus_abstrusus";0,743400000000017;1,02660000000002;1,77000000000004;612;4077;3281;5,48540386350155;4,9185296570015;9,96087047240332e-06;1,3551717552895e-05;1,77;86,9326323383639;"Rodentia";"Sciuridae";"Prosciurillus";"abstrusus";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";79,2;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs only on isolated islands";"DD";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";27937,1054599291;"Prosciurillus abstrusus"
"3708";"Paraleptomys_rufilatus";0,74056753601502;1,02268850211598;1,763256038131;613;4089;3297;3,74112088623827;3,83319716129068;8,6326847281027e-08;1,23222690714281e-07;1,759765;76,4234980818042;"Rodentia";"Muridae";"Paraleptomys";"rufilatus";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";55;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on large land bridge islands";"EN";"No";25;24;51;"Imputed 000 Species";"PHYLACINE 1.2";27937,1054599291;"Paraleptomys rufilatus"
"3817";"Peromyscus_ochraventer";0,738634190175025;1,02001864357503;1,75865283375006;614;4094;3304;2,99771115690183;2,94518083772815;9,47759170563773e-08;1,35649539257369e-07;1,75865;77,0016663916995;"Rodentia";"Cricetidae";"Peromyscus";"ochraventer";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";40;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"EN";"No";40;10;50;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";18624,7369732861;"Peromyscus ochraventer"
"3016";"Mus_fernandoni";0,737102933805;1,017904051445;1,75500698525;615;4098;3311;3,2148691840371;3,10965828911723;5,74958112796353e-08;8,2126436678809e-08;1,754945;76,4215414148516;"Rodentia";"Muridae";"Mus";"fernandoni";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";21,6;"Imputed";"PHYLACINE 1.2";NA;NA;"Occurs on large land bridge islands";"EN";"No";80;0;20;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";46561,8424332152;"Mus fernandoni"
"2439";"Macaca_silenus";0,736144699373023;1,01658077532465;1,75272547469767;616;4100;3317;3,12583037287545;2,56321716018677;5,61104163451914e-06;7,01384304539177e-06;1,73556;91,0851014208541;"Primates";"Cercopithecidae";"Macaca";"silenus";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";4750;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"EN";"No";90;0;10;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";139685,527299646;"Macaca silenus"
"3540";"Odobenus_rosmarus";0,7345;13,9555;14,69;617;141;145;15,7633133135967;23,2796096801758;0,000210549444751557;0,000271486838291217;14,69;93,0109398044932;"Carnivora";"Odobenidae";"Odobenus";"rosmarus";1;1;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";825000;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"VU";"No";0;20;80;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";12432011,9296685;"Odobenus rosmarus"
"2634";"Melomys_matambuai";0,733070954051597;1,01233607940459;1,74540703345618;618;4108;3328;2,26426003417535;2,46786883053084;1,06540189680063e-08;1,51385101559053e-08;1,56654;76,3872744614989;"Rodentia";"Muridae";"Melomys";"matambuai";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";145;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs only on isolated islands";"EN";"No";100;0;0;"Transformed 000 Genus";"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.";37249,4739465721;"Melomys matambuai"
"3813";"Peromyscus_melanurus";0,732504383689181;1,01155367271363;1,74405805640281;619;4109;3330;2,9780748082601;2,7753826833433;1,04816905764416e-07;1,49977565025259e-07;1,417845;77,0032150480192;"Rodentia";"Cricetidae";"Peromyscus";"melanurus";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";40;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"EN";"No";40;10;50;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";37249,4739465721;"Peromyscus melanurus"
"4756";"Semnopithecus_ajax";0,730953705945922;1,00941226059199;1,74036596653791;620;4114;3335;3,3822142701928;3,45560033988953;8,25565494179585e-06;1,02658267945471e-05;1,738855;91,0901235817184;"Primates";"Cercopithecidae";"Semnopithecus";"ajax";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";20150;"Reported";"Wilson, D. E., et al., editors. 2013. Handbook of the Mammals of the World: 3. Primates. First edition. Lynx Edicions, Barcelona.";NA;NA;"Occurs on mainland";"EN";"No";100;0;0;"Transformed 000 Genus";"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.";18624,7369732861;"Semnopithecus ajax"
"2445";"Macrogalidia_musschenbroekii";0,72864010968982;13,8441620841066;14,5728021937964;621;145;147;16,4224052951897;17,1912730450439;8,10570054059531e-05;0,000106712327110586;13,669535;93,0247202752529;"Carnivora";"Viverridae";"Macrogalidia";"musschenbroekii";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";4000;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs only on isolated islands";"VU";"No";40;60;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";204872,106706147;"Macrogalidia musschenbroekii"
"4326";"Pteropus_nitendiensis";0,723947933263912;0,999737622126355;1,72368555539027;622;4129;3344;3,43900237967542;3,15915700057983;6,08459570187935e-06;7,70768927963384e-06;1,408005;90,0938292599897;"Chiroptera";"Pteropodidae";"Pteropus";"nitendiensis";0;0;0;1;"Taxonomic";"PHYLACINE 1.2";265;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs only on isolated islands";"EN";"No";100;0;0;"Reported 000 Species";"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.";18624,7369732861;"Pteropus nitendiensis"
"1685";"Geocapromys_brownii";0,723608625020527;13,74856387539;14,4721725004105;623,5;147,5;150,5;14,8989609695398;14,531439664979;3,7525627064473e-06;5,33872972786485e-06;13,05742;86,8739867672783;"Rodentia";"Echimyidae";"Geocapromys";"brownii";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";1500;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs only on isolated islands";"VU";"No";100;0;0;"Transformed 000 Species";"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.";18624,7369732861;"Geocapromys brownii"
"1686";"Geocapromys_ingrahami";0,723608625020527;13,74856387539;14,4721725004105;623,5;147,5;150,5;14,5675328435089;14,499406003617;3,62675192024429e-06;5,16026078166202e-06;12,557915;86,8733922860573;"Rodentia";"Echimyidae";"Geocapromys";"ingrahami";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";800;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs only on isolated islands";"VU";"No";100;0;0;"Transformed 000 Species";"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.";18624,7369732861;"Geocapromys ingrahami"
"561";"Canis_rufus";0,722349701095087;0,0223407124050027;0,744690413500089;625;5461;4837;3,76760283469436;2,27884164970398;1,62512007961853e-05;2,05684475476713e-05;0,74461;93,0830680535071;"Carnivora";"Canidae";"Canis";"rufus";1;0;0;0;"Reported";"IUCN. 2016. IUCN red list of threatened species. Version 2016-3.";22983,2;"Reported";"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).";NA;NA;"Occurs on mainland";"CR";"No";0;100;0;"Transformed 000 Species";"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.";37249,4739465721;"Canis rufus"
