"";"species";"HEDGE_rank";"HEDGE";"conservation_classification"
"4519";"Sylvilagus_mansuetus";457;1,196073928;"4 Education & awareness"
"4521";"Sylvilagus_mansuetus";457;1,196073928;"5 Law & policy"
"4528";"Sylvilagus_mansuetus";457;1,196073928;"6 Livelihood, economic & other incentives"
"1704";"Hylobates_lar";458;1,194866116;"1 Land/water protection"
"1706";"Hylobates_lar";458;1,194866116;"2 Land/water management"
"1707";"Hylobates_lar";458;1,194866116;"3 Species management"
"1709";"Hylobates_lar";458;1,194866116;"4 Education & awareness"
"1710";"Hylobates_lar";458;1,194866116;"5 Law & policy"
"1985";"Lonchophylla_dekeyseri";459;1,193305139;"1 Land/water protection"
"1986";"Lonchophylla_dekeyseri";459;1,193305139;"4 Education & awareness"
"269";"Ateles_chamek";460,5;1,191244451;"2 Land/water management"
"270";"Ateles_chamek";460,5;1,191244451;"3 Species management"
"290";"Ateles_marginatus";460,5;1,191244451;"1 Land/water protection"
"291";"Ateles_marginatus";460,5;1,191244451;"2 Land/water management"
"292";"Ateles_marginatus";460,5;1,191244451;"3 Species management"
"620";"Callithrix_flaviceps";462;1,18770456;"2 Land/water management"
"621";"Callithrix_flaviceps";462;1,18770456;"4 Education & awareness"
"325";"Axis_porcinus";463;1,187415037;"1 Land/water protection"
"327";"Axis_porcinus";463;1,187415037;"2 Land/water management"
"329";"Axis_porcinus";463;1,187415037;"3 Species management"
"337";"Axis_porcinus";463;1,187415037;"4 Education & awareness"
"338";"Axis_porcinus";463;1,187415037;"5 Law & policy"
"1988";"Lonchophylla_orcesi";464;1,186813848;"None"
"4300";"Sapajus_flavius";465;1,184829903;"1 Land/water protection"
"4301";"Sapajus_flavius";465;1,184829903;"2 Land/water management"
"4302";"Sapajus_flavius";465;1,184829903;"3 Species management"
"4305";"Sapajus_flavius";465;1,184829903;"4 Education & awareness"
"838";"Chodsigoa_caovansunga";466;1,1837616;"1 Land/water protection"
"839";"Chodsigoa_caovansunga";466;1,1837616;"2 Land/water management"
"120";"Allochrocebus_preussi";467;1,180185882;"1 Land/water protection"
"122";"Allochrocebus_preussi";467;1,180185882;"2 Land/water management"
"123";"Allochrocebus_preussi";467;1,180185882;"4 Education & awareness"
"3048";"Nycteris_vinsoni";468;1,180115696;"None"
"3694";"Prionailurus_planiceps";469;1,179038128;"1 Land/water protection"
"3695";"Prionailurus_planiceps";469;1,179038128;"2 Land/water management"
"3697";"Prionailurus_planiceps";469;1,179038128;"3 Species management"
"3699";"Prionailurus_planiceps";469;1,179038128;"4 Education & awareness"
"3701";"Prionailurus_planiceps";469;1,179038128;"5 Law & policy"
"3103";"Ochotona_koslowi";470;1,174450789;"None"
"112";"Akodon_philipmyersi";471;1,171041786;"1 Land/water protection"
"569";"Bunomys_coelestis";472;1,165490463;"1 Land/water protection"
"570";"Bunomys_coelestis";472;1,165490463;"2 Land/water management"
"2729";"Myotis_annamiticus";473;1,163820003;"None"
"1560";"Heteromys_oasicus";474;1,154521817;"1 Land/water protection"
"1989";"Lonchorhina_fernandezi";475;1,153432022;"1 Land/water protection"
"1990";"Lonchorhina_fernandezi";475;1,153432022;"2 Land/water management"
"1991";"Lonchorhina_fernandezi";475;1,153432022;"4 Education & awareness"
"1409";"Galidictis_grandidieri";476;1,152762972;"2 Land/water management"
"1410";"Galidictis_grandidieri";476;1,152762972;"4 Education & awareness"
"3334";"Peromyscus_guardia";477;1,141623379;"2 Land/water management"
"3336";"Peromyscus_guardia";477;1,141623379;"3 Species management"
"3338";"Peromyscus_guardia";477;1,141623379;"4 Education & awareness"
"2529";"Mindomys_hammondi";478;1,140431752;"1 Land/water protection"
"4053";"Rhinolophus_hilli";479;1,138000333;"1 Land/water protection"
"4054";"Rhinolophus_hilli";479;1,138000333;"2 Land/water management"
"4055";"Rhinolophus_hilli";479;1,138000333;"4 Education & awareness"
"3172";"Oryzomys_curasoae";480;1,134840142;"None"
"803";"Chaerephon_gallagheri";481;1,132559389;"None"
"1059";"Cynomys_parvidens";482;1,127679004;"1 Land/water protection"
"1061";"Cynomys_parvidens";482;1,127679004;"3 Species management"
"1063";"Cynomys_parvidens";482;1,127679004;"4 Education & awareness"
"2928";"Neotoma_nelsoni";483;1,12641421;"1 Land/water protection"
"3557";"Podogymnura_aureospinula";484;1,119689612;"1 Land/water protection"
"3558";"Podogymnura_aureospinula";484;1,119689612;"2 Land/water management"
"388";"Bettongia_tropica";485;1,117706184;"1 Land/water protection"
"389";"Bettongia_tropica";485;1,117706184;"2 Land/water management"
"392";"Bettongia_tropica";485;1,117706184;"3 Species management"
"394";"Bettongia_tropica";485;1,117706184;"4 Education & awareness"
"4445";"Suncus_mertensi";486;1,11315197;"1 Land/water protection"
"4446";"Suncus_mertensi";486;1,11315197;"2 Land/water management"
"4990";"Viverra_megaspila";487;1,109675227;"1 Land/water protection"
"4991";"Viverra_megaspila";487;1,109675227;"2 Land/water management"
"4992";"Viverra_megaspila";487;1,109675227;"5 Law & policy"
"4438";"Suncus_aequatorius";488;1,109278339;"1 Land/water protection"
"4439";"Suncus_aequatorius";488;1,109278339;"2 Land/water management"
"3507";"Piliocolobus_rufomitratus";489;1,106457125;"1 Land/water protection"
"3508";"Piliocolobus_rufomitratus";489;1,106457125;"2 Land/water management"
"3509";"Piliocolobus_rufomitratus";489;1,106457125;"3 Species management"
"1859";"Lepilemur_ahmansonorum";490;1,098693283;"None"
"2760";"Myotis_peninsularis";491;1,095854813;"1 Land/water protection"
"2761";"Myotis_peninsularis";491;1,095854813;"2 Land/water management"
"4248";"Saccopteryx_antioquensis";492;1,094758372;"2 Land/water management"
"4249";"Saccopteryx_antioquensis";492;1,094758372;"4 Education & awareness"
"4250";"Saccopteryx_antioquensis";492;1,094758372;"5 Law & policy"
"3511";"Piliocolobus_temminckii";493;1,093101071;"1 Land/water protection"
"3512";"Piliocolobus_temminckii";493;1,093101071;"2 Land/water management"
"3301";"Paucidentomys_vermidax";494;1,090300436;"None"
"727";"Cephalorhynchus_hectori";495;1,087468278;"2 Land/water management"
"728";"Cephalorhynchus_hectori";495;1,087468278;"3 Species management"
"3471";"Piliocolobus_badius";496;1,085680805;"1 Land/water protection"
"3472";"Piliocolobus_badius";496;1,085680805;"2 Land/water management"
"3473";"Piliocolobus_badius";496;1,085680805;"3 Species management"
"2510";"Microgale_jobihely";497;1,085638325;"1 Land/water protection"
"2511";"Microgale_jobihely";497;1,085638325;"2 Land/water management"
"1716";"Hylobates_muelleri";498;1,083637958;"None"
"2058";"Lutra_sumatrana";499;1,080645157;"1 Land/water protection"
"2060";"Lutra_sumatrana";499;1,080645157;"2 Land/water management"
"2062";"Lutra_sumatrana";499;1,080645157;"3 Species management"
"2065";"Lutra_sumatrana";499;1,080645157;"4 Education & awareness"
"2068";"Lutra_sumatrana";499;1,080645157;"5 Law & policy"
"2073";"Lutra_sumatrana";499;1,080645157;"6 Livelihood, economic & other incentives"
"1982";"Lonchophylla_bokermanni";500;1,078732291;"1 Land/water protection"
"1983";"Lonchophylla_bokermanni";500;1,078732291;"2 Land/water management"
"1010";"Ctenomys_australis";501;1,077919009;"1 Land/water protection"
"1011";"Ctenomys_australis";501;1,077919009;"2 Land/water management"
"2839";"Nanger_dama";502;1,071259067;"1 Land/water protection"
"2840";"Nanger_dama";502;1,071259067;"2 Land/water management"
"2841";"Nanger_dama";502;1,071259067;"3 Species management"
"2842";"Nanger_dama";502;1,071259067;"5 Law & policy"
"1606";"Hipposideros_coxi";503;1,069525618;"None"
"2930";"Nesokia_bunnii";504;1,068942868;"1 Land/water protection"
"2931";"Nesokia_bunnii";504;1,068942868;"2 Land/water management"
"3634";"Presbytis_chrysomelas";505;1,068933055;"1 Land/water protection"
"3635";"Presbytis_chrysomelas";505;1,068933055;"2 Land/water management"
"3636";"Presbytis_chrysomelas";505;1,068933055;"5 Law & policy"
"1864";"Lepilemur_betsileo";506,5;1,067461223;"2 Land/water management"
"1865";"Lepilemur_betsileo";506,5;1,067461223;"3 Species management"
"1871";"Lepilemur_edwardsi";506,5;1,067461223;"1 Land/water protection"
"1872";"Lepilemur_edwardsi";506,5;1,067461223;"2 Land/water management"
"1873";"Lepilemur_edwardsi";506,5;1,067461223;"3 Species management"
"4409";"Sorex_stizodon";508;1,06430926;"None"
"3331";"Peromyscus_caniceps";509;1,063597835;"1 Land/water protection"
"3332";"Peromyscus_caniceps";509;1,063597835;"2 Land/water management"
"1032";"Ctenomys_pontifex";510;1,060835275;"None"
"2490";"Microcebus_bongolavensis";511,5;1,057564717;"None"
"2501";"Microcebus_ravelobensis";511,5;1,057564717;"None"
"2762";"Myotis_planiceps";513;1,057365627;"1 Land/water protection"
"2763";"Myotis_planiceps";513;1,057365627;"3 Species management"
"4136";"Rhynchomys_tapulao";514;1,055960032;"1 Land/water protection"
"4137";"Rhynchomys_tapulao";514;1,055960032;"2 Land/water management"
"4306";"Sapajus_robustus";515;1,053996378;"2 Land/water management"
"4307";"Sapajus_robustus";515;1,053996378;"3 Species management"
"4311";"Sapajus_robustus";515;1,053996378;"4 Education & awareness"
"2275";"Macrotarsomys_petteri";516;1,045229217;"1 Land/water protection"
"2276";"Macrotarsomys_petteri";516;1,045229217;"2 Land/water management"
"1450";"Gerbillus_agag";517;1,042120076;"None"
"1121";"Dendrolagus_pulcherrimus";518;1,041807213;"1 Land/water protection"
"1122";"Dendrolagus_pulcherrimus";518;1,041807213;"2 Land/water management"
"1123";"Dendrolagus_pulcherrimus";518;1,041807213;"3 Species management"
"1126";"Dendrolagus_pulcherrimus";518;1,041807213;"4 Education & awareness"
"1127";"Dendrolagus_pulcherrimus";518;1,041807213;"5 Law & policy"
"767";"Cercopithecus_roloway";519;1,04007729;"1 Land/water protection"
"768";"Cercopithecus_roloway";519;1,04007729;"2 Land/water management"
"769";"Cercopithecus_roloway";519;1,04007729;"3 Species management"
"773";"Cercopithecus_roloway";519;1,04007729;"4 Education & awareness"
"774";"Cercopithecus_roloway";519;1,04007729;"5 Law & policy"
"776";"Cercopithecus_roloway";519;1,04007729;"6 Livelihood, economic & other incentives"
"805";"Chaerephon_tomensis";520;1,039585057;"1 Land/water protection"
"806";"Chaerephon_tomensis";520;1,039585057;"2 Land/water management"
"3513";"Piliocolobus_tephrosceles";521;1,037868473;"1 Land/water protection"
"3514";"Piliocolobus_tephrosceles";521;1,037868473;"2 Land/water management"
"3515";"Piliocolobus_tephrosceles";521;1,037868473;"3 Species management"
"1622";"Hipposideros_lamottei";522;1,029757905;"1 Land/water protection"
"1623";"Hipposideros_lamottei";522;1,029757905;"2 Land/water management"
"1624";"Hipposideros_lamottei";522;1,029757905;"3 Species management"
"1626";"Hipposideros_lamottei";522;1,029757905;"5 Law & policy"
"2555";"Monodelphis_handleyi";523;1,022731888;"None"
"4203";"Rusa_alfredi";524;1,020669395;"1 Land/water protection"
"4205";"Rusa_alfredi";524;1,020669395;"2 Land/water management"
"4206";"Rusa_alfredi";524;1,020669395;"3 Species management"
"4213";"Rusa_alfredi";524;1,020669395;"4 Education & awareness"
"505";"Bubalus_depressicornis";525,5;1,015770194;"1 Land/water protection"
"506";"Bubalus_depressicornis";525,5;1,015770194;"2 Land/water management"
"507";"Bubalus_depressicornis";525,5;1,015770194;"3 Species management"
"511";"Bubalus_depressicornis";525,5;1,015770194;"4 Education & awareness"
"513";"Bubalus_depressicornis";525,5;1,015770194;"5 Law & policy"
"536";"Bubalus_quarlesi";525,5;1,015770194;"1 Land/water protection"
"537";"Bubalus_quarlesi";525,5;1,015770194;"2 Land/water management"
"538";"Bubalus_quarlesi";525,5;1,015770194;"3 Species management"
"542";"Bubalus_quarlesi";525,5;1,015770194;"4 Education & awareness"
"545";"Bubalus_quarlesi";525,5;1,015770194;"5 Law & policy"
"2640";"Mungotictis_decemlineata";527;1,008024297;"1 Land/water protection"
"2641";"Mungotictis_decemlineata";527;1,008024297;"2 Land/water management"
"1188";"Dipodomys_stephensi";528;1,006078501;"1 Land/water protection"
"1189";"Dipodomys_stephensi";528;1,006078501;"2 Land/water management"
"2274";"Macrotarsomys_ingens";529;1,004893673;"2 Land/water management"
"2257";"Macroderma_gigas";530;1,003063675;"1 Land/water protection"
"2258";"Macroderma_gigas";530;1,003063675;"2 Land/water management"
"2259";"Macroderma_gigas";530;1,003063675;"4 Education & awareness"
"2260";"Macroderma_gigas";530;1,003063675;"5 Law & policy"
"2353";"Marmota_vancouverensis";531;1,00222179;"1 Land/water protection"
"2354";"Marmota_vancouverensis";531;1,00222179;"3 Species management"
"999";"Cryptotis_endersi";532;1,001864294;"2 Land/water management"
"307";"Axis_calamianensis";533;0,989224912;"1 Land/water protection"
"309";"Axis_calamianensis";533;0,989224912;"2 Land/water management"
"310";"Axis_calamianensis";533;0,989224912;"3 Species management"
"314";"Axis_calamianensis";533;0,989224912;"4 Education & awareness"
"315";"Axis_calamianensis";533;0,989224912;"5 Law & policy"
"4745";"Trachypithecus_geei";534,5;0,985421999;"1 Land/water protection"
"4746";"Trachypithecus_geei";534,5;0,985421999;"2 Land/water management"
"4748";"Trachypithecus_geei";534,5;0,985421999;"3 Species management"
"4750";"Trachypithecus_geei";534,5;0,985421999;"4 Education & awareness"
"4815";"Trachypithecus_vetulus";534,5;0,985421999;"1 Land/water protection"
"4816";"Trachypithecus_vetulus";534,5;0,985421999;"2 Land/water management"
"4817";"Trachypithecus_vetulus";534,5;0,985421999;"3 Species management"
"4819";"Trachypithecus_vetulus";534,5;0,985421999;"4 Education & awareness"
"4820";"Trachypithecus_vetulus";534,5;0,985421999;"5 Law & policy"
"3354";"Peromyscus_stephani";536;0,971805625;"1 Land/water protection"
"1132";"Dendrolagus_scottae";537;0,971412434;"5 Law & policy"
"1616";"Hipposideros_hypophyllus";538;0,969758875;"1 Land/water protection"
"1617";"Hipposideros_hypophyllus";538;0,969758875;"2 Land/water management"
"1619";"Hipposideros_hypophyllus";538;0,969758875;"4 Education & awareness"
"2723";"Myosorex_rumpii";539;0,969389029;"1 Land/water protection"
"2724";"Myosorex_rumpii";539;0,969389029;"2 Land/water management"
"3470";"Physeter_macrocephalus";540;0,963000001;"None"
"488";"Bradypus_torquatus";541;0,9539685;"2 Land/water management"
"3844";"Pteropus_livingstonii";542;0,94902803;"1 Land/water protection"
"3846";"Pteropus_livingstonii";542;0,94902803;"2 Land/water management"
"3847";"Pteropus_livingstonii";542;0,94902803;"3 Species management"
"3849";"Pteropus_livingstonii";542;0,94902803;"4 Education & awareness"
"3852";"Pteropus_livingstonii";542;0,94902803;"5 Law & policy"
"3857";"Pteropus_livingstonii";542;0,94902803;"6 Livelihood, economic & other incentives"
"4443";"Suncus_fellowesgordoni";543;0,94872151;"1 Land/water protection"
"4444";"Suncus_fellowesgordoni";543;0,94872151;"2 Land/water management"
"1636";"Hoolock_hoolock";544;0,938749884;"1 Land/water protection"
"1638";"Hoolock_hoolock";544;0,938749884;"2 Land/water management"
"1639";"Hoolock_hoolock";544;0,938749884;"3 Species management"
"1641";"Hoolock_hoolock";544;0,938749884;"4 Education & awareness"
"1642";"Hoolock_hoolock";544;0,938749884;"5 Law & policy"
"4675";"Thomasomys_hylophilus";545;0,935167212;"2 Land/water management"
"3302";"Paulamys_naso";546;0,924799772;"None"
"4561";"Sylvisorex_silvanorum";547;0,924726269;"None"
"1792";"Lagothrix_cana";548;0,923451114;"1 Land/water protection"
"1793";"Lagothrix_cana";548;0,923451114;"2 Land/water management"
"1794";"Lagothrix_cana";548;0,923451114;"3 Species management"
"3893";"Pteropus_rodricensis";549;0,92286861;"2 Land/water management"
"3894";"Pteropus_rodricensis";549;0,92286861;"3 Species management"
"2030";"Loris_tardigradus";550;0,914909426;"1 Land/water protection"
"2032";"Loris_tardigradus";550;0,914909426;"2 Land/water management"
"2033";"Loris_tardigradus";550;0,914909426;"3 Species management"
"2036";"Loris_tardigradus";550;0,914909426;"4 Education & awareness"
"4449";"Suncus_zeylanicus";551;0,90995624;"1 Land/water protection"
"4450";"Suncus_zeylanicus";551;0,90995624;"2 Land/water management"
"4950";"Uropsilus_investigator";552;0,909297519;"None"
"3688";"Priodontes_maximus";553;0,909046;"2 Land/water management"
"3689";"Priodontes_maximus";553;0,909046;"3 Species management"
"3691";"Priodontes_maximus";553;0,909046;"4 Education & awareness"
"3692";"Priodontes_maximus";553;0,909046;"5 Law & policy"
"4451";"Sundamys_maxi";554;0,903732461;"2 Land/water management"
"409";"Biswamoyopterus_biswasi";555;0,894752775;"2 Land/water management"
"4685";"Thomasomys_vulcani";556;0,892082738;"None"
"1763";"Kerivoula_africana";557;0,891891137;"1 Land/water protection"
"1764";"Kerivoula_africana";557;0,891891137;"2 Land/water management"
"3022";"Notomys_aquilo";558;0,88957727;"1 Land/water protection"
"3023";"Notomys_aquilo";558;0,88957727;"2 Land/water management"
"3026";"Notomys_aquilo";558;0,88957727;"3 Species management"
"1712";"Hylobates_moloch";559;0,884443187;"1 Land/water protection"
"1713";"Hylobates_moloch";559;0,884443187;"2 Land/water management"
"1714";"Hylobates_moloch";559;0,884443187;"3 Species management"
"156";"Ammospermophilus_nelsoni";560;0,882545722;"1 Land/water protection"
"158";"Ammospermophilus_nelsoni";560;0,882545722;"2 Land/water management"
"160";"Ammospermophilus_nelsoni";560;0,882545722;"4 Education & awareness"
"1695";"Hylobates_klossii";561;0,882137349;"1 Land/water protection"
"1697";"Hylobates_klossii";561;0,882137349;"2 Land/water management"
"1698";"Hylobates_klossii";561;0,882137349;"3 Species management"
"1700";"Hylobates_klossii";561;0,882137349;"4 Education & awareness"
"1702";"Hylobates_klossii";561;0,882137349;"5 Law & policy"
"1031";"Ctenomys_pilarensis";562;0,87021623;"None"
"4680";"Thomasomys_monochromos";563;0,868226109;"2 Land/water management"
"2764";"Myotis_pruinosus";564;0,868064264;"1 Land/water protection"
"2765";"Myotis_pruinosus";564;0,868064264;"2 Land/water management"
