"";"species";"LEDGE_rank";"LEDGE";"conservation_classification";"introduced"
"574";"Ctenomys_tucumanus";811;5,887898594;"None";"no"
"2049";"Pseudochirulus_canescens";812;5,886430668;"None";"no"
"2705";"Vespertilio_murinus";813,5;5,877032954;"None";"no"
"2706";"Vespertilio_sinensis";813,5;5,877032954;"None";"no"
"982";"Hystrix_brachyura";815,5;5,874266937;"None";"no"
"986";"Hystrix_javanica";815,5;5,874266937;"None";"no"
"1695";"Ourebia_ourebi";817;5,871256471;"2 Land/water management";"no"
"1696";"Ourebia_ourebi";817;5,871256471;"3 Species management";"no"
"1698";"Ourebia_ourebi";817;5,871256471;"4 Education & awareness";"no"
"1799";"Peromyscus_hooperi";818;5,863811795;"None";"no"
"741";"Eliomys_quercinus";819;5,855678246;"None";"no"
"1280";"Mesocricetus_raddei";820;5,848690719;"None";"no"
"2161";"Rhogeessa_alleni";821;5,846536954;"1 Land/water protection";"no"
"676";"Dipodomys_californicus";822;5,844032784;"None";"no"
"1173";"Lutreolina_crassicaudata";823,5;5,841871617;"None";"no"
"1174";"Lutreolina_massoia";823,5;5,841871617;"None";"no"
"2372";"Sphaerias_blanfordi";825;5,841242923;"2 Land/water management";"no"
"2373";"Sphaerias_blanfordi";825;5,841242923;"4 Education & awareness";"no"
"2058";"Pteronotus_mesoamericanus";826;5,839203058;"None";"no"
"1598";"Octodon_degus";827;5,833327343;"None";"no"
"2531";"Theropithecus_gelada";828;5,829893491;"1 Land/water protection";"no"
"2533";"Theropithecus_gelada";828;5,829893491;"2 Land/water management";"no"
"2254";"Sciurus_aberti";829;5,826016965;"2 Land/water management";"no"
"231";"Balantiopteryx_infusca";830,5;5,821389847;"1 Land/water protection";"no"
"232";"Balantiopteryx_io";830,5;5,821389847;"1 Land/water protection";"no"
"233";"Balantiopteryx_io";830,5;5,821389847;"2 Land/water management";"no"
"2136";"Rhinolophus_alcyone";832;5,816917667;"2 Land/water management";"no"
"627";"Dasyprocta_variegata";833;5,793060596;"None";"no"
"2238";"Sapajus_libidinosus";834;5,781306558;"2 Land/water management";"no"
"361";"Carollia_castanea";835;5,774036284;"2 Land/water management";"no"
"1389";"Murina_cyclotis";836;5,765154623;"2 Land/water management";"no"
"244";"Berardius_arnuxii";837,5;5,751977647;"None";"no"
"245";"Berardius_bairdii";837,5;5,751977647;"3 Species management";"no"
"247";"Berardius_bairdii";837,5;5,751977647;"5 Law & policy";"no"
"34";"Acomys_subspinosus";839;5,746675975;"1 Land/water protection";"no"
"36";"Acomys_subspinosus";839;5,746675975;"2 Land/water management";"no"
"1442";"Myotis_insularum";840;5,738363151;"None";"no"
"141";"Antechinus_godmani";841;5,7382548;"None";"no"
"1664";"Otocolobus_manul";842;5,733967021;"1 Land/water protection";"no"
"1665";"Otocolobus_manul";842;5,733967021;"2 Land/water management";"no"
"1666";"Otocolobus_manul";842;5,733967021;"3 Species management";"no"
"1671";"Otocolobus_manul";842;5,733967021;"4 Education & awareness";"no"
"1673";"Otocolobus_manul";842;5,733967021;"5 Law & policy";"no"
"101";"Allochrocebus_solatus";843;5,73305665;"1 Land/water protection";"no"
"102";"Allochrocebus_solatus";843;5,73305665;"2 Land/water management";"no"
"103";"Allochrocebus_solatus";843;5,73305665;"3 Species management";"no"
"106";"Allochrocebus_solatus";843;5,73305665;"4 Education & awareness";"no"
"107";"Allochrocebus_solatus";843;5,73305665;"5 Law & policy";"no"
"1822";"Phalanger_sericeus";844;5,728438564;"None";"no"
"2289";"Sminthopsis_bindi";845;5,708827982;"2 Land/water management";"no"
"2233";"Saguinus_imperator";846;5,708504561;"2 Land/water management";"no"
"821";"Galea_flavidens";847;5,707521512;"None";"no"
"2393";"Suncus_stoliczkanus";848;5,707455357;"2 Land/water management";"no"
"2573";"Tragulus_napu";849;5,704194111;"1 Land/water protection";"no"
"2575";"Tragulus_napu";849;5,704194111;"2 Land/water management";"no"
"2576";"Tragulus_napu";849;5,704194111;"3 Species management";"no"
"2578";"Tragulus_napu";849;5,704194111;"4 Education & awareness";"no"
"2579";"Tragulus_napu";849;5,704194111;"5 Law & policy";"no"
"503";"Chrysocyon_brachyurus";850,5;5,695216505;"2 Land/water management";"no"
"504";"Chrysocyon_brachyurus";850,5;5,695216505;"5 Law & policy";"no"
"2367";"Speothos_venaticus";850,5;5,695216505;"2 Land/water management";"no"
"2369";"Speothos_venaticus";850,5;5,695216505;"5 Law & policy";"no"
"2";"Abrawayaomys_ruschii";852;5,694170716;"None";"no"
"295";"Cacajao_calvus";853,5;5,687985585;"2 Land/water management";"no"
"296";"Cacajao_calvus";853,5;5,687985585;"3 Species management";"no"
"298";"Cacajao_hosomi";853,5;5,687985585;"1 Land/water protection";"no"
"299";"Cacajao_hosomi";853,5;5,687985585;"2 Land/water management";"no"
"300";"Cacajao_hosomi";853,5;5,687985585;"3 Species management";"no"
"2236";"Saimiri_vanzolinii";855;5,687773701;"4 Education & awareness";"no"
"1432";"Myotis_chiloensis";856;5,682026484;"None";"no"
"1053";"Lagothrix_poeppigii";857;5,676641648;"2 Land/water management";"no"
"1054";"Lagothrix_poeppigii";857;5,676641648;"3 Species management";"no"
"450";"Chinchilla_chinchilla";858,5;5,674123528;"1 Land/water protection";"no"
"451";"Chinchilla_chinchilla";858,5;5,674123528;"2 Land/water management";"no"
"452";"Chinchilla_lanigera";858,5;5,674123528;"1 Land/water protection";"no"
"2400";"Sylvisorex_johnstoni";860;5,658619461;"None";"no"
"2237";"Salpingotulus_michaelis";861;5,65589625;"None";"no"
"336";"Capreolus_capreolus";862,5;5,653596991;"3 Species management";"no"
"341";"Capreolus_capreolus";862,5;5,653596991;"4 Education & awareness";"no"
"342";"Capreolus_capreolus";862,5;5,653596991;"5 Law & policy";"no"
"345";"Capreolus_pygargus";862,5;5,653596991;"1 Land/water protection";"no"
"346";"Capreolus_pygargus";862,5;5,653596991;"2 Land/water management";"no"
"347";"Capreolus_pygargus";862,5;5,653596991;"3 Species management";"no"
"350";"Capreolus_pygargus";862,5;5,653596991;"5 Law & policy";"no"
"1093";"Lenoxus_apicalis";864;5,649637504;"None";"no"
"2581";"Tragulus_versicolor";865;5,648437166;"1 Land/water protection";"no"
"2582";"Tragulus_versicolor";865;5,648437166;"2 Land/water management";"no"
"1393";"Mustela_erminea";866;5,641992886;"3 Species management";"yes"
"1395";"Mustela_erminea";866;5,641992886;"5 Law & policy";"yes"
"864";"Graphiurus_murinus";867;5,639350177;"None";"no"
"2362";"Spalax_graecus";868;5,628656283;"1 Land/water protection";"no"
"2363";"Spalax_graecus";868;5,628656283;"2 Land/water management";"no"
"281";"Brachyteles_arachnoides";869;5,618192213;"1 Land/water protection";"no"
"282";"Brachyteles_arachnoides";869;5,618192213;"2 Land/water management";"no"
"284";"Brachyteles_arachnoides";869;5,618192213;"3 Species management";"no"
"2220";"Saccopteryx_gymnura";870;5,617758349;"2 Land/water management";"no"
"1118";"Leptailurus_serval";871;5,61575775;"1 Land/water protection";"yes"
"1120";"Leptailurus_serval";871;5,61575775;"2 Land/water management";"yes"
"562";"Ctenomys_magellanicus";872;5,60456777;"1 Land/water protection";"no"
"564";"Ctenomys_magellanicus";872;5,60456777;"2 Land/water management";"no"
"1691";"Otomys_denti";873;5,602703413;"2 Land/water management";"no"
"1530";"Nesotragus_moschatus";874;5,599680007;"2 Land/water management";"yes"
"1319";"Mogera_uchidai";875;5,5927545;"1 Land/water protection";"no"
"1320";"Mogera_uchidai";875;5,5927545;"2 Land/water management";"no"
"445";"Chibchanomys_orcesi";876;5,565584002;"None";"no"
"310";"Callicebus_personatus";877;5,564402819;"2 Land/water management";"no"
"873";"Haeromys_margarettae";878;5,559781174;"None";"no"
"794";"Eumops_perotis";879;5,549607181;"2 Land/water management";"no"
"2641";"Trichechus_senegalensis";880;5,549574762;"1 Land/water protection";"no"
"2643";"Trichechus_senegalensis";880;5,549574762;"2 Land/water management";"no"
"2645";"Trichechus_senegalensis";880;5,549574762;"3 Species management";"no"
"2646";"Trichechus_senegalensis";880;5,549574762;"4 Education & awareness";"no"
"2649";"Trichechus_senegalensis";880;5,549574762;"5 Law & policy";"no"
"2657";"Trichechus_senegalensis";880;5,549574762;"6 Livelihood, economic & other incentives";"no"
"1084";"Lasiurus_ega";881;5,547067291;"None";"no"
"1540";"Notopteris_macdonaldi";882,5;5,539320088;"1 Land/water protection";"no"
"1541";"Notopteris_macdonaldi";882,5;5,539320088;"2 Land/water management";"no"
"1542";"Notopteris_macdonaldi";882,5;5,539320088;"5 Law & policy";"no"
"1548";"Notopteris_neocaledonica";882,5;5,539320088;"1 Land/water protection";"no"
"1549";"Notopteris_neocaledonica";882,5;5,539320088;"2 Land/water management";"no"
"1550";"Notopteris_neocaledonica";882,5;5,539320088;"4 Education & awareness";"no"
"795";"Eumops_trumbulli";884;5,524737829;"2 Land/water management";"no"
"483";"Chrotogale_owstoni";885;5,524094866;"1 Land/water protection";"no"
"485";"Chrotogale_owstoni";885;5,524094866;"2 Land/water management";"no"
"486";"Chrotogale_owstoni";885;5,524094866;"3 Species management";"no"
"490";"Chrotogale_owstoni";885;5,524094866;"4 Education & awareness";"no"
"492";"Chrotogale_owstoni";885;5,524094866;"5 Law & policy";"no"
"1818";"Phaenomys_ferrugineus";886;5,5145315;"1 Land/water protection";"no"
"137";"Anourosorex_yamashinai";887;5,514219285;"None";"no"
"1870";"Phocoenoides_dalli";888;5,512478487;"3 Species management";"no"
"2286";"Sigmodon_ochrognathus";889;5,508024585;"None";"no"
"2223";"Saccostomus_campestris";890,5;5,497381845;"None";"no"
"2224";"Saccostomus_mearnsi";890,5;5,497381845;"None";"no"
"1713";"Paradoxurus_hermaphroditus";892;5,495425226;"None";"yes"
"2547";"Thylogale_billardierii";893;5,490565458;"2 Land/water management";"no"
"1632";"Onychomys_leucogaster";894;5,488490179;"None";"no"
"1310";"Mimetillus_moloneyi";895;5,484742405;"None";"no"
"2357";"Spalacopus_cyanus";896;5,477846094;"None";"no"
"1056";"Lagurus_lagurus";897;5,457172133;"2 Land/water management";"no"
"2119";"Reithrodontomys_sumichrasti";898;5,453152329;"None";"no"
"2735";"Vulpes_zerda";899;5,451417418;"2 Land/water management";"no"
"1289";"Microcebus_lehilahytsara";900;5,450570479;"None";"no"
"2011";"Promops_centralis";901,5;5,444353534;"2 Land/water management";"no"
"2012";"Promops_davisoni";901,5;5,444353534;"None";"no"
"602";"Dactylopsila_trivirgata";903;5,437043984;"None";"no"
"240";"Batomys_salomonseni";904;5,436657913;"2 Land/water management";"no"
"2104";"Ratufa_indica";905;5,417552659;"1 Land/water protection";"no"
"2105";"Ratufa_indica";905;5,417552659;"2 Land/water management";"no"
"429";"Chaetodipus_intermedius";906;5,41614931;"None";"no"
"1827";"Phascogale_calura";907;5,415366966;"1 Land/water protection";"no"
"1829";"Phascogale_calura";907;5,415366966;"2 Land/water management";"no"
"1830";"Phascogale_calura";907;5,415366966;"3 Species management";"no"
"1832";"Phascogale_calura";907;5,415366966;"4 Education & awareness";"no"
"2381";"Stochomys_longicaudatus";908;5,404599757;"None";"no"
"97";"Allactaga_williamsi";909;5,403515851;"2 Land/water management";"no"
"539";"Crocidura_roosevelti";910;5,402217855;"None";"no"
"1324";"Molossops_neglectus";911;5,39132715;"2 Land/water management";"no"
"2391";"Suncus_megalura";912;5,380291962;"None";"no"
"1910";"Planigale_novaeguineae";913;5,375034554;"None";"no"
"2730";"Voalavo_gymnocaudus";914;5,359973388;"2 Land/water management";"no"
"1891";"Phyllostomus_discolor";915;5,359233073;"None";"no"
"2255";"Sciurus_deppei";916;5,358857044;"None";"no"
"93";"Allactaga_euphratica";917;5,354281313;"2 Land/water management";"no"
"94";"Allactaga_euphratica";917;5,354281313;"3 Species management";"no"
"1841";"Phascolosorex_doriae";918;5,353367918;"None";"no"
"220";"Atlantoxerus_getulus";919;5,347637611;"None";"yes"
"2155";"Rhizomys_pruinosus";920;5,342286184;"2 Land/water management";"no"
"2156";"Rhizomys_pruinosus";920;5,342286184;"3 Species management";"no"
"2258";"Scoteanax_rueppellii";921;5,342102157;"1 Land/water protection";"no"
"866";"Graphiurus_ocularis";922;5,33935589;"None";"no"
"1640";"Orthogeomys_grandis";923;5,336994537;"None";"no"
"974";"Hyosciurus_ileile";924;5,335263988;"2 Land/water management";"no"
"1344";"Monophyllus_plethodon";925,5;5,332116357;"1 Land/water protection";"no"
"1345";"Monophyllus_redmani";925,5;5,332116357;"2 Land/water management";"no"
"114";"Alouatta_nigerrima";927;5,327490265;"2 Land/water management";"no"
"1437";"Myotis_fimbriatus";928;5,326279153;"None";"no"
"365";"Casinycteris_argynnis";929;5,322710279;"2 Land/water management";"no"
"2308";"Sminthopsis_longicaudata";930;5,320465295;"None";"no"
"2358";"Spalax_arenarius";931;5,3200674;"1 Land/water protection";"no"
"2154";"Rhinosciurus_laticaudatus";932;5,30940708;"2 Land/water management";"no"
"532";"Cricetulus_barabensis";933;5,305932999;"None";"no"
"542";"Crocuta_crocuta";934;5,299735017;"1 Land/water protection";"no"
"543";"Crocuta_crocuta";934;5,299735017;"2 Land/water management";"no"
"544";"Crocuta_crocuta";934;5,299735017;"4 Education & awareness";"no"
"620";"Dasyprocta_coibae";935;5,292346609;"None";"no"
"322";"Calomyscus_mystax";936;5,290777456;"None";"no"
"2430";"Taphozous_longimanus";937;5,28948087;"2 Land/water management";"no"
"1804";"Peropteryx_trinitatis";938;5,288109773;"None";"no"
"2302";"Sminthopsis_granulipes";939;5,273340611;"None";"no"
"639";"Delphinapterus_leucas";940,5;5,266138589;"2 Land/water management";"no"
"640";"Delphinapterus_leucas";940,5;5,266138589;"3 Species management";"no"
"642";"Delphinapterus_leucas";940,5;5,266138589;"5 Law & policy";"no"
"1338";"Monodon_monoceros";940,5;5,266138589;"1 Land/water protection";"no"
"1339";"Monodon_monoceros";940,5;5,266138589;"3 Species management";"no"
"1342";"Monodon_monoceros";940,5;5,266138589;"5 Law & policy";"no"
"2427";"Taphozous_hildegardeae";942;5,265068033;"1 Land/water protection";"no"
"2428";"Taphozous_hildegardeae";942;5,265068033;"2 Land/water management";"no"
"2269";"Scotophilus_robustus";943;5,261006937;"2 Land/water management";"no"
"644";"Deltamys_kempi";944;5,259755124;"None";"no"
"135";"Anourosorex_schmidi";945;5,253987686;"None";"no"
"1796";"Perognathus_parvus";946;5,241572008;"None";"no"
"2394";"Suncus_varilla";947;5,241193013;"None";"no"
"2256";"Sciurus_nayaritensis";948;5,240102982;"None";"no"
"2566";"Tragelaphus_derbianus";949;5,233810317;"1 Land/water protection";"no"
"2567";"Tragelaphus_derbianus";949;5,233810317;"2 Land/water management";"no"
"2568";"Tragelaphus_derbianus";949;5,233810317;"3 Species management";"no"
"2498";"Tarsius_syrichta";950;5,226837221;"1 Land/water protection";"no"
"2499";"Tarsius_syrichta";950;5,226837221;"2 Land/water management";"no"
"2500";"Tarsius_syrichta";950;5,226837221;"3 Species management";"no"
"2503";"Tarsius_syrichta";950;5,226837221;"4 Education & awareness";"no"
"2504";"Tarsius_syrichta";950;5,226837221;"5 Law & policy";"no"
"874";"Haeromys_minahassae";951;5,222954184;"2 Land/water management";"no"
"1172";"Lundomys_molitor";952;5,221563909;"None";"no"
"2419";"Tadarida_ventralis";953;5,219415279;"None";"no"
"2364";"Spalax_leucodon";954;5,20695092;"None";"no"
"595";"Dacnomys_millardi";955;5,205574759;"1 Land/water protection";"no"
"596";"Dacnomys_millardi";955;5,205574759;"2 Land/water management";"no"
"624";"Dasyprocta_iacki";956;5,192768048;"None";"no"
"2402";"Sylvisorex_lunaris";957;5,172867367;"1 Land/water protection";"no"
"2403";"Sylvisorex_lunaris";957;5,172867367;"2 Land/water management";"no"
"1791";"Perognathus_amplus";958;5,171976395;"None";"no"
"143";"Antechinus_swainsonii";959;5,165270348;"None";"no"
"1012";"Irenomys_tarsalis";960;5,157099501;"None";"no"
"1331";"Monodelphis_americana";961;5,15594719;"None";"no"
"2030";"Pseudantechinus_ningbing";962;5,152517521;"None";"no"
"2583";"Tragulus_williamsoni";963;5,15057703;"1 Land/water protection";"no"
"2584";"Tragulus_williamsoni";963;5,15057703;"2 Land/water management";"no"
"2585";"Tragulus_williamsoni";963;5,15057703;"3 Species management";"no"
"142";"Antechinus_minimus";964;5,146982503;"2 Land/water management";"no"
"629";"Dasypus_pilosus";965;5,146507662;"2 Land/water management";"no"
"630";"Dasypus_pilosus";965;5,146507662;"4 Education & awareness";"no"
"2053";"Pseudochirulus_schlegeli";966;5,146026556;"None";"no"
"1276";"Menetes_berdmorei";967;5,143562809;"None";"no"
"262";"Blarinella_griselda";968;5,140942168;"2 Land/water management";"no"
"33";"Acomys_spinosissimus";969;5,140119389;"None";"no"
"2135";"Rhinolophus_affinis";970;5,137238125;"None";"no"
"1856";"Philantomba_maxwellii";971;5,137028145;"2 Land/water management";"no"
"1857";"Philantomba_maxwellii";971;5,137028145;"3 Species management";"no"
"1794";"Perognathus_flavus";972,5;5,130598509;"None";"no"
"1795";"Perognathus_merriami";972,5;5,130598509;"None";"no"
"239";"Batomys_granti";974;5,129100395;"None";"no"
"2219";"Saccopteryx_canescens";975;5,128233723;"2 Land/water management";"no"
"1511";"Nelsonia_goldmani";976;5,115123426;"1 Land/water protection";"no"
"251";"Bettongia_lesueur";977;5,112178133;"1 Land/water protection";"no"
"252";"Bettongia_lesueur";977;5,112178133;"2 Land/water management";"no"
"255";"Bettongia_lesueur";977;5,112178133;"3 Species management";"no"
"259";"Bettongia_lesueur";977;5,112178133;"4 Education & awareness";"no"
"263";"Blarinella_quadraticauda";978;5,101392035;"None";"no"
"686";"Dremomys_lokriah";979;5,096635156;"2 Land/water management";"no"
"2433";"Taphozous_perforatus";980;5,095986349;"None";"no"
"1733";"Pardofelis_marmorata";981;5,094437488;"1 Land/water protection";"no"
"1734";"Pardofelis_marmorata";981;5,094437488;"2 Land/water management";"no"
"1735";"Pardofelis_marmorata";981;5,094437488;"3 Species management";"no"
"1737";"Pardofelis_marmorata";981;5,094437488;"4 Education & awareness";"no"
"1739";"Pardofelis_marmorata";981;5,094437488;"5 Law & policy";"no"
"2239";"Sapajus_macrocephalus";982;5,093778915;"2 Land/water management";"no"
"2240";"Sapajus_macrocephalus";982;5,093778915;"3 Species management";"no"
"707";"Echinops_telfairi";983,5;5,080607041;"None";"no"
"2274";"Setifer_setosus";983,5;5,080607041;"None";"no"
"2431";"Taphozous_mauritianus";985;5,080106006;"None";"no"
"38";"Aepeomys_lugens";986;5,077557404;"None";"no"
"223";"Avahi_peyrierasi";987;5,075615442;"2 Land/water management";"no"
"2026";"Psammomys_obesus";988,5;5,075565028;"None";"no"
"2027";"Psammomys_vexillaris";988,5;5,075565028;"None";"no"
"1147";"Lorentzimys_nouhuysi";990;5,074857457;"None";"no"
"623";"Dasyprocta_guamara";991;5,069240712;"None";"no"
"430";"Chaetodipus_nelsoni";992;5,066541792;"None";"no"
"872";"Hadromys_yunnanensis";993;5,065599215;"None";"no"
"163";"Apodemus_gurkha";994;5,065506712;"1 Land/water protection";"no"
"1820";"Phalanger_gymnotis";995;5,062194861;"None";"no"
"977";"Hypogeomys_antimena";996;5,0599258;"1 Land/water protection";"no"
"978";"Hypogeomys_antimena";996;5,0599258;"2 Land/water management";"no"
"979";"Hypogeomys_antimena";996;5,0599258;"4 Education & awareness";"no"
"1315";"Miniopterus_shortridgei";997;5,048047585;"None";"no"
"415";"Chaerephon_plicatus";998;5,045919792;"1 Land/water protection";"no"
"417";"Chaerephon_plicatus";998;5,045919792;"2 Land/water management";"no"
"418";"Chaerephon_plicatus";998;5,045919792;"3 Species management";"no"
"420";"Chaerephon_plicatus";998;5,045919792;"4 Education & awareness";"no"
"601";"Dactylopsila_megalura";999;5,045051299;"None";"no"
"1313";"Miniopterus_medius";1000;5,042387651;"None";"no"
"1314";"Miniopterus_pusillus";1001;5,038702152;"None";"no"
"856";"Gracilinanus_aceramarcae";1002;5,036928142;"None";"no"
"112";"Alouatta_caraya";1003;5,035839267;"2 Land/water management";"no"
"2210";"Ruwenzorisorex_suncoides";1004;5,02545192;"1 Land/water protection";"no"
"2211";"Ruwenzorisorex_suncoides";1004;5,02545192;"2 Land/water management";"no"
"2466";"Tarsius_bancanus";1005;5,021699907;"1 Land/water protection";"no"
"2467";"Tarsius_bancanus";1005;5,021699907;"2 Land/water management";"no"
"2468";"Tarsius_bancanus";1005;5,021699907;"3 Species management";"no"
"2470";"Tarsius_bancanus";1005;5,021699907;"5 Law & policy";"no"
"1451";"Myotis_sicarius";1006;5,017220782;"2 Land/water management";"no"
"2366";"Spalax_nehringi";1007;5,0133117;"None";"no"
"1798";"Peromyscus_crinitus";1008;5,011669404;"None";"no"
"1758";"Pedetes_capensis";1009,5;5,002089383;"None";"no"
"1759";"Pedetes_surdaster";1009,5;5,002089383;"None";"no"
"926";"Hipposideros_boeadii";1011;4,999940122;"None";"no"
"499";"Chrotomys_silaceus";1012;4,995636106;"None";"no"
"2421";"Talpa_caucasica";1013;4,994397952;"None";"no"
"1137";"Lionycteris_spurrelli";1014;4,991376196;"2 Land/water management";"no"
"1175";"Lyncodon_patagonicus";1015;4,98371083;"None";"no"
"149";"Antrozous_pallidus";1016;4,981865634;"2 Land/water management";"no"
"1040";"Lagidium_ahuacaense";1017;4,97840848;"None";"no"
"1842";"Phascolosorex_dorsalis";1018;4,974075303;"None";"no"
"2374";"Spilocuscus_kraemeri";1019;4,963623242;"None";"no"
"1290";"Microcebus_rufus";1020;4,963501233;"None";"no"
"1962";"Presbytis_thomasi";1021;4,952901;"1 Land/water protection";"no"
"1963";"Presbytis_thomasi";1021;4,952901;"2 Land/water management";"no"
"625";"Dasyprocta_kalinowskii";1022;4,951396155;"None";"no"
"435";"Chaetophractus_vellerosus";1023,5;4,943069537;"2 Land/water management";"no"
"436";"Chaetophractus_vellerosus";1023,5;4,943069537;"4 Education & awareness";"no"
"437";"Chaetophractus_villosus";1023,5;4,943069537;"2 Land/water management";"yes"
"438";"Chaetophractus_villosus";1023,5;4,943069537;"3 Species management";"yes"
"2159";"Rhizomys_sinensis";1025;4,933403077;"None";"no"
"1859";"Philantomba_monticola";1026;4,931344398;"2 Land/water management";"no"
"1860";"Philantomba_monticola";1026;4,931344398;"3 Species management";"no"
"1520";"Neophascogale_lorentzii";1027;4,928969698;"None";"no"
"2379";"Stenocephalemys_albocaudata";1028;4,928028587;"1 Land/water protection";"no"
"2380";"Stenocephalemys_albocaudata";1028;4,928028587;"2 Land/water management";"no"
"241";"Bauerus_dubiaquercus";1029;4,92124135;"2 Land/water management";"no"
"1928";"Plerotes_anchietae";1030;4,918064085;"2 Land/water management";"no"
"1797";"Peromyscus_californicus";1031;4,91754911;"None";"no"
"1038";"Lagenorhynchus_acutus";1032;4,907628078;"3 Species management";"no"
"390";"Cephalophus_zebra";1033;4,9047265;"1 Land/water protection";"no"
"392";"Cephalophus_zebra";1033;4,9047265;"2 Land/water management";"no"
"393";"Cephalophus_zebra";1033;4,9047265;"3 Species management";"no"
"395";"Cephalophus_zebra";1033;4,9047265;"5 Law & policy";"no"
"649";"Dephomys_defua";1034;4,899475014;"2 Land/water management";"no"
"773";"Eudiscopus_denticulus";1035;4,89395529;"None";"no"
"1111";"Leporillus_conditor";1036;4,888542577;"1 Land/water protection";"yes"
"1112";"Leporillus_conditor";1036;4,888542577;"2 Land/water management";"yes"
"1115";"Leporillus_conditor";1036;4,888542577;"3 Species management";"yes"
"2676";"Tupaia_belangeri";1037,5;4,885768316;"None";"no"
"2678";"Tupaia_glis";1037,5;4,885768316;"2 Land/water management";"no"
"1518";"Neonycteris_pusilla";1039;4,885641;"1 Land/water protection";"no"
"1519";"Neonycteris_pusilla";1039;4,885641;"2 Land/water management";"no"
"2291";"Sminthopsis_butleri";1040;4,8777085;"2 Land/water management";"no"
"2293";"Sminthopsis_butleri";1040;4,8777085;"3 Species management";"no"
"2294";"Sminthopsis_butleri";1040;4,8777085;"4 Education & awareness";"no"
"321";"Calomyscus_hotsoni";1041;4,87662906;"None";"no"
"1535";"Niviventer_langbianis";1042;4,872811347;"1 Land/water protection";"no"
"1536";"Niviventer_langbianis";1042;4,872811347;"2 Land/water management";"no"
"934";"Hipposideros_galeritus";1043;4,870786043;"4 Education & awareness";"no"
"1610";"Okapia_johnstoni";1044;4,86881103;"1 Land/water protection";"no"
"1611";"Okapia_johnstoni";1044;4,86881103;"2 Land/water management";"no"
"1612";"Okapia_johnstoni";1044;4,86881103;"3 Species management";"no"
"1614";"Okapia_johnstoni";1044;4,86881103;"4 Education & awareness";"no"
"1615";"Okapia_johnstoni";1044;4,86881103;"5 Law & policy";"no"
"1618";"Okapia_johnstoni";1044;4,86881103;"6 Livelihood, economic & other incentives";"no"
"1254";"Mastacomys_fuscus";1045;4,86714324;"2 Land/water management";"no"
"150";"Aotus_miconax";1046;4,862408464;"2 Land/water management";"no"
"151";"Aotus_miconax";1046;4,862408464;"4 Education & awareness";"no"
"684";"Dorcatragus_megalotis";1047;4,85906475;"1 Land/water protection";"no"
"685";"Dorcatragus_megalotis";1047;4,85906475;"2 Land/water management";"no"
"1213";"Malacomys_edwardsi";1048;4,857977093;"None";"no"
"1716";"Parahydromys_asper";1049;4,853288139;"None";"no"
"1562";"Nyctereutes_procyonoides";1050,5;4,849056575;"2 Land/water management";"yes"
"1677";"Otocyon_megalotis";1050,5;4,849056575;"2 Land/water management";"no"
"540";"Crocidura_shantungensis";1052;4,848851235;"None";"no"
"533";"Cricetulus_longicaudatus";1053;4,842865021;"2 Land/water management";"no"
"2387";"Suncus_infinitesimus";1054;4,842450636;"None";"no"
"2279";"Sicista_betulina";1055;4,84095302;"None";"no"
"619";"Dasyprocta_azarae";1056;4,831253554;"None";"no"
"409";"Cercopithecus_neglectus";1057;4,830383469;"2 Land/water management";"no"
"1528";"Neotomodon_alstoni";1058;4,829626007;"None";"no"
"2405";"Synaptomys_borealis";1059,5;4,829164387;"None";"no"
"2406";"Synaptomys_cooperi";1059,5;4,829164387;"None";"no"
"779";"Eulemur_fulvus";1061;4,827628836;"2 Land/water management";"yes"
"780";"Eulemur_fulvus";1061;4,827628836;"3 Species management";"yes"
"319";"Calomyscus_grandis";1062;4,8250224;"1 Land/water protection";"no"
"320";"Calomyscus_grandis";1062;4,8250224;"2 Land/water management";"no"
"877";"Hapalemur_occidentalis";1063;4,816132084;"2 Land/water management";"no"
"878";"Hapalemur_occidentalis";1063;4,816132084;"3 Species management";"no"
"2494";"Tarsius_sangirensis";1064;4,814831695;"1 Land/water protection";"no"
"2496";"Tarsius_sangirensis";1064;4,814831695;"3 Species management";"no"
"2378";"Steno_bredanensis";1065;4,813230942;"None";"no"
"1405";"Myoictis_melas";1066;4,809058549;"None";"no"
"2535";"Thomomys_mazama";1067;4,80493599;"2 Land/water management";"no"
"2742";"Xenomys_nelsoni";1068;4,803581697;"None";"no"
"265";"Blarinomys_breviceps";1069;4,795895193;"None";"no"
"214";"Ateles_paniscus";1070;4,795737419;"2 Land/water management";"no"
"215";"Ateles_paniscus";1070;4,795737419;"3 Species management";"no"
"638";"Delomys_sublineatus";1071;4,787710606;"None";"no"
"1037";"Kunsia_tomentosus";1072;4,785217332;"None";"no"
"1717";"Parantechinus_apicalis";1073;4,7802817;"1 Land/water protection";"yes"
"1718";"Parantechinus_apicalis";1073;4,7802817;"2 Land/water management";"yes"
"1720";"Parantechinus_apicalis";1073;4,7802817;"3 Species management";"yes"
"1725";"Parantechinus_apicalis";1073;4,7802817;"4 Education & awareness";"yes"
"863";"Graphiurus_monardi";1074;4,773715316;"None";"no"
"689";"Dryomys_nitedula";1075;4,772748253;"2 Land/water management";"no"
"690";"Dryomys_nitedula";1075;4,772748253;"3 Species management";"no"
