"";"species";"order";"family";"IUCN_status_real";"IUCN_status_imputed";"GE";"ED";"ED_rank";"EDGE";"EDGE_rank";"HEDGE";"HEDGE_rank";"LEDGE";"LEDGE_rank"
"4288";"Pteronotus_parnellii";"Chiroptera";"Mormoopidae";"LC";"LC";0;9,87066134938037;934;2,38606754099166;2338;0,000207497108616988;2896;4,14973467523115;1282
"4289";"Pteronotus_personatus";"Chiroptera";"Mormoopidae";"LC";"LC";0;14,4230848771582;378;2,73586540501092;1774;0,00058486;2161;11,69661514;250
"4290";"Pteronotus_quadridens";"Chiroptera";"Mormoopidae";"LC";"LC";0;11,5447799542972;687;2,52930463915416;2104;0,000331291280455254;2475;6,62549431782463;692
"4291";"Pteronotus_rubiginosus";"Chiroptera";"Mormoopidae";"LC";"LC";0;9,86340725985277;937;2,38540000929961;2343;0,000204368048793086;2925;4,08715660781292;1317
"4292";"Pteronura_brasiliensis";"Carnivora";"Mustelidae";"EN";"EN";3;14,7538413274738;342;4,83652577102208;107;5,8733682;70;8,1108418;500
"4293";"Pteropus_admiralitatum";"Chiroptera";"Pteropodidae";"LC";"LC";0;1,39932325478807;5383;0,875186720419225;5432;2,29305013222698e-05;5322;0,458587095944073;4974
"4294";"Pteropus_aldabrensis";"Chiroptera";"Pteropodidae";"VU";"VU";2;1,03224387276182;5462;2,09543489975771;2992;0,0117766028479097;1674;0,223755454110284;5234
"4295";"Pteropus_alecto";"Chiroptera";"Pteropodidae";"LC";"LC";0;1,29658123246209;5414;0,831421596447301;5448;2,17945017975099e-05;5341;0,4358682414484;5014
"4296";"Pteropus_anetianus";"Chiroptera";"Pteropodidae";"VU";"VU";2;1,38871220087854;5387;2,257048753759;2601;0,0300082501436562;1505;0,570156752729467;4831
"4297";"Pteropus_aruensis";"Chiroptera";"Pteropodidae";"CR";"CR";4;1,38253588660373;5390;3,64075414125545;781;0,641581366314528;654;0,0198427226695215;5466
"4298";"Pteropus_caniceps";"Chiroptera";"Pteropodidae";"VU";"VU";2;1,51346945556081;5336;2,3079584130425;2471;0,0301426213046447;1501;0,572709804788249;4824
"4299";"Pteropus_capistratus";"Chiroptera";"Pteropodidae";"NT";"NT";1;2,49020576885564;4703;1,94310787459372;3326;0,00682495400000345;1771;1,69941354600086;3078
"4300";"Pteropus_chrysoproctus";"Chiroptera";"Pteropodidae";"VU";"VU";2;1,1425511209054;5445;2,14829159272429;2857;0,0146765028506343;1633;0,278853554162051;5194
"4301";"Pteropus_cognatus";"Chiroptera";"Pteropodidae";"EN";"EN";3;1,14510201746697;5444;2,84262865351951;1606;0,108655058279376;1178;0,150047461433425;5295
"4302";"Pteropus_conspicillatus";"Chiroptera";"Pteropodidae";"LC";"LC";0;1,20348877261162;5438;0,790041910034653;5459;1,16718940550277e-05;5437;0,233426209206498;5223
"4303";"Pteropus_dasymallus";"Chiroptera";"Pteropodidae";"NT";"NT";1;1,56305712955357;5304;1,6343479178041;4069;0,002812949165152;1925;0,700424342122848;4605
"4304";"Pteropus_faunulus";"Chiroptera";"Pteropodidae";"VU";"VU";2;1,45143483778894;5361;2,28296786232874;2537;0,0252979769081373;1532;0,480661561254609;4946
"4305";"Pteropus_fundatus";"Chiroptera";"Pteropodidae";"EN";"EN";3;1,22865810836867;5432;2,88084120090444;1555;0,128126205869806;1129;0,176936189058304;5264
"4306";"Pteropus_giganteus";"Chiroptera";"Pteropodidae";"LC";"LC";0;1,2111142580905;5437;0,793496577650225;5458;1,73347385489421e-05;5394;0,346677436240294;5123
"4307";"Pteropus_gilliardorum";"Chiroptera";"Pteropodidae";"DD";"LC";0;2,56998811395458;4632;1,27256226636152;4923;5,8929156305625e-05;4624;1,17852419695619;3844
"4308";"Pteropus_griseus";"Chiroptera";"Pteropodidae";"DD";"LC";0;1,46029028549188;5358;0,900279345215027;5421;2,98965402004967e-05;5213;0,597900907469734;4780
"4309";"Pteropus_howensis";"Chiroptera";"Pteropodidae";"DD";"VU";2;1,32331024631091;5404;2,22928736014941;2655;0,023912517056;1539;0,454337824064;4983
"4310";"Pteropus_hypomelanus";"Chiroptera";"Pteropodidae";"LC";"LC";0;1,22632083270395;5434;0,80035037216396;5457;1,82352038975e-05;5388;0,364685842746103;5101
"4311";"Pteropus_intermedius";"Chiroptera";"Pteropodidae";"DD";"NT";1;1,34162460595513;5400;1,54399214508063;4311;0,001534486930922;1967,5;0,382087245799578;5076,5
"4312";"Pteropus_keyensis";"Chiroptera";"Pteropodidae";"DD";"EN";3;1,38820938745792;5388;2,94998541655633;1475;0,369333546258389;819;0,510032040071108;4905
"4313";"Pteropus_leucopterus";"Chiroptera";"Pteropodidae";"LC";"LC";0;7,02813879170962;1737;2,08295271923876;3014;0,000320959170137468;2501;6,41886244357922;726
"4314";"Pteropus_livingstonii";"Chiroptera";"Pteropodidae";"CR";"CR";4;1,66461049937833;5261;3,75264661509661;708;0,949028030354581;542;0,0293513823821005;5449
"4315";"Pteropus_lombocensis";"Chiroptera";"Pteropodidae";"DD";"LC";0;1,26837968602897;5424;0,819065781919688;5454;1,7654252802e-05;5391;0,353067401787198;5118
"4316";"Pteropus_loochoensis";"Chiroptera";"Pteropodidae";"DD";"CR";4;1,31534707291147;5405;3,61214832204445;810;0,323204610660206;860;0,00999601888639814;5472
"4317";"Pteropus_lylei";"Chiroptera";"Pteropodidae";"VU";"VU";2;1,18878378858472;5441;2,16964040300745;2811;0,0152702155260488;1623;0,290134094994927;5183
"4318";"Pteropus_macrotis";"Chiroptera";"Pteropodidae";"LC";"LC";0;1,74505509640677;5221;1,0098011463108;5323;3,43458875e-05;5131;0,6868834041125;4631
"4319";"Pteropus_mahaganus";"Chiroptera";"Pteropodidae";"VU";"VU";2;2,73339790195533;4483;2,70361314576988;1839;0,0532351682921843;1370;1,0114681975515;4110
"4320";"Pteropus_mariannus";"Chiroptera";"Pteropodidae";"EN";"EN";3;1,27520901357314;5419;2,90151346396067;1526;0,149002549968426;1084;0,205765426146874;5249
"4321";"Pteropus_melanopogon";"Chiroptera";"Pteropodidae";"EN";"EN";3;1,35440026613163;5395;2,93572757265282;1494;0,365476182258389;820;0,504705204071108;4911
"4322";"Pteropus_melanotus";"Chiroptera";"Pteropodidae";"VU";"VU";2;1,43526522582851;5370;2,27635003403434;2553;0,0212294798360842;1564;0,4033601168856;5061
"4323";"Pteropus_molossinus";"Chiroptera";"Pteropodidae";"VU";"VU";2;3,38268206372944;3889;2,8639552414198;1578;0,112442405151531;1167;2,13640569787909;2611
"4324";"Pteropus_neohibernicus";"Chiroptera";"Pteropodidae";"LC";"LC";0;2,90331669566054;4315;1,36182662650558;4727;0,0001178425;3679;2,3567321575;2412
"4325";"Pteropus_niger";"Chiroptera";"Pteropodidae";"VU";"VU";2;1,00952584284098;5469;2,08419315627822;3010;0,00809136110529112;1755;0,153735861000531;5293
"4326";"Pteropus_nitendiensis";"Chiroptera";"Pteropodidae";"EN";"EN";3;3,43900237967542;3815;3,56987120361526;845;0,723947933263912;622;0,999737622126355;4129
"4327";"Pteropus_ocularis";"Chiroptera";"Pteropodidae";"VU";"VU";2;1,21438745252226;5435;2,18127018123465;2786;0,0111482429319914;1682;0,211816615707836;5242
"4328";"Pteropus_ornatus";"Chiroptera";"Pteropodidae";"VU";"VU";2;2,44550302402178;4736;2,62336427060747;1967;0,087826992544269;1244;1,66871285834111;3125
"4329";"Pteropus_pelewensis";"Chiroptera";"Pteropodidae";"NT";"NT";1;1,25199105478895;5428;1,50496191871092;4388;0,00128511653950907;1982;0,319994018337757;5148
"4330";"Pteropus_personatus";"Chiroptera";"Pteropodidae";"LC";"LC";0;4,95903157939373;2747;1,78490798119596;3692;0,000214806;2858;4,29590519400001;1231
"4331";"Pteropus_pohlei";"Chiroptera";"Pteropodidae";"VU";"VU";2;1,46363214486326;5355;2,28793110378858;2523;0,0314424525518928;1485;0,597406598485963;4781
"4332";"Pteropus_poliocephalus";"Chiroptera";"Pteropodidae";"VU";"VU";2;2,21157357298845;4909;2,55305538780204;2063;0,0522824067692175;1374;0,993365728615133;4142
"4333";"Pteropus_pselaphon";"Chiroptera";"Pteropodidae";"CR";"CR";4;3,27169741121474;3992;4,2245999906809;355;1,72826967286165;326;0,0534516393668552;5399
"4334";"Pteropus_pumilus";"Chiroptera";"Pteropodidae";"NT";"NT";1;1,5433161185246;5322;1,62661596856422;4088;0,00279364808;1928;0,69561837192;4614
"4335";"Pteropus_rayneri";"Chiroptera";"Pteropodidae";"NT";"NT";1;1,21315886499737;5436;1,48756802621784;4441;0,00126205571682431;1986;0,314251873489253;5155
"4336";"Pteropus_rennelli";"Chiroptera";"Pteropodidae";"VU";"VU";2;1,12311090178098;5450;2,13917678071544;2877;0,00901363818594629;1725;0,17125912553298;5268
"4337";"Pteropus_rodricensis";"Chiroptera";"Pteropodidae";"CR";"CR";4;1,65962413374806;5263;3,75077353194693;710;0,9228686097824;549;0,0285423281376;5450
"4338";"Pteropus_rufus";"Chiroptera";"Pteropodidae";"VU";"VU";2;1,00898937893364;5470;2,08392616019588;3011;0,0105829048295154;1690;0,201075191760792;5251
"4339";"Pteropus_samoensis";"Chiroptera";"Pteropodidae";"NT";"NT";1;1,25516306230368;5427;1,50636946234311;4387;0,00174365048234152;1963;0,434168970103037;5015
"4340";"Pteropus_scapulatus";"Chiroptera";"Pteropodidae";"LC";"LC";0;2,88008122934769;4333;1,35585608881493;4736;9,37210394729729e-05;3993;1,87432706841998;2893
"4341";"Pteropus_seychellensis";"Chiroptera";"Pteropodidae";"LC";"LC";0;0,997587683165884;5472;0,691940294148381;5476;8,42029369064092e-06;5444;0,168397453519128;5276
"4342";"Pteropus_speciosus";"Chiroptera";"Pteropodidae";"DD";"NT";1;1,28071671593425;5417;1,51763692322294;4358;0,00162434624000001;1965;0,404462213760002;5059
"4343";"Pteropus_temminckii";"Chiroptera";"Pteropodidae";"VU";"VU";2;2,20812861283488;4912;2,55198214160322;2067;0,0817540000479686;1266;1,5533260009114;3270
"4344";"Pteropus_tonganus";"Chiroptera";"Pteropodidae";"LC";"LC";0;2,34009609513044;4806;1,20599957757187;5033;8,390625e-05;4148;1,67804109375;3109
"4345";"Pteropus_tuberculatus";"Chiroptera";"Pteropodidae";"CR";"CR";4;2,96301766975089;4261;4,14959449511866;402;1,51607076612665;377;0,0468887865812365;5416
"4346";"Pteropus_ualanus";"Chiroptera";"Pteropodidae";"VU";"VU";2;1,23602459141536;5431;2,19099391430189;2750;0,016148752024643;1612;0,306826288468217;5169
"4347";"Pteropus_vampyrus";"Chiroptera";"Pteropodidae";"NT";"NT";1;1,32827758717101;5403;1,53827594179631;4329;0,001534486930922;1967,5;0,382087245799578;5076,5
"4348";"Pteropus_vetulus";"Chiroptera";"Pteropodidae";"VU";"VU";2;1,75425366679261;5212;2,39944086567868;2312;0,0714886480560689;1306;1,35828431306531;3570
"4349";"Pteropus_voeltzkowi";"Chiroptera";"Pteropodidae";"VU";"VU";2;2,2029397258933;4916;2,5503634135534;2070;0,0838729555532725;1257;1,59358615551218;3220
"4350";"Pteropus_woodfordi";"Chiroptera";"Pteropodidae";"VU";"VU";2;2,85364736209018;4356;2,73531442772757;1776;0,0597179656983649;1350;1,13464134826893;3914
"4351";"Ptilocercus_lowii";"Scandentia";"Ptilocercidae";"LC";"LC";0;57,2510962664791;4;4,06476291229411;475;0,002794;1927;55,877206;3
"4352";"Pudu_mephistophiles";"Cetartiodactyla";"Cervidae";"VU";"VU";2;4,13760014079741;3267,5;3,02288043287829;1398;0,090907051;1234;1,727233969;3041
"4353";"Pudu_puda";"Cetartiodactyla";"Cervidae";"NT";"NT";1;4,13760014079741;3267,5;2,32973325231835;2438;0,00849308600040987;1738;2,11477841410206;2635
"4354";"Puma_concolor";"Carnivora";"Felidae";"LC";"LC";0;4,70039409998113;2904;1,74053531279799;3800;0,000203918119975625;2930,5;4,07815848139252;1323,5
"4355";"Punomys_kofordi";"Rodentia";"Cricetidae";"VU";"VU";2;3,08892267002172;4176,5;2,79457589061452;1685,5;0,073952649135988;1293,5;1,40510033358377;3494,5
"4356";"Punomys_lemminus";"Rodentia";"Cricetidae";"VU";"VU";2;3,08892267002172;4176,5;2,79457589061452;1685,5;0,073952649135988;1293,5;1,40510033358377;3494,5
"4357";"Pusa_caspica";"Carnivora";"Phocidae";"EN";"EN";3;4,93406330207277;2762;3,86015073118162;635;0,683845031827952;638;0,944357424905268;4225
"4358";"Pusa_hispida";"Carnivora";"Phocidae";"LC";"LC";0;4,96465662151721;2746;1,78585148834677;3691;9,71003748114866e-05;3945;1,94191039585492;2823
"4359";"Pusa_sibirica";"Carnivora";"Phocidae";"LC";"LC";0;5,14719823262832;2640;1,81599640608365;3618;0,000106348877555502;3823;2,12687120223248;2621
"4360";"Pygathrix_cinerea";"Primates";"Cercopithecidae";"CR";"CR";4;3,73239809435052;3582,5;4,32702079295567;289;2,20858754849326;243;0,0683068313966987;5374
"4361";"Pygathrix_nemaeus";"Primates";"Cercopithecidae";"EN";"EN";3;3,73239809435052;3582,5;3,63387361239572;787;1,86013229708991;295;2,56875412455274;2219
"4362";"Pygathrix_nigripes";"Primates";"Cercopithecidae";"EN";"EN";3;4,85461668291474;2811;3,84667206825413;639;1,88669009549117;292;2,60542917948781;2182
"4363";"Pygeretmus_platyurus";"Rodentia";"Dipodidae";"LC";"LC";0;12,5631616762945;594;2,60735741730284;1990;0,000189144978004488;3044;3,78271041511176;1471
"4364";"Pygeretmus_pumilio";"Rodentia";"Dipodidae";"LC";"LC";0;12,4643072388396;605;2,60004227591214;2004;0,000155958235482594;3264;3,1190087514164;1809
"4365";"Pygeretmus_zhitkovi";"Rodentia";"Dipodidae";"NT";"NT";1;12,6096553038035;587;3,30392667021659;1120;0,0155466449817435;1620;3,87111460045413;1420
"4366";"Pygoderma_bilabiatum";"Chiroptera";"Phyllostomidae";"LC";"LC";0;2,25981113147902;4877;1,18166925857118;5087;1,97177440453047e-05;5375;0,39433516316205;5070
"4367";"Rangifer_tarandus";"Cetartiodactyla";"Cervidae";"VU";"VU";2;8,73044588911193;1177;3,66155408248692;765;0,5037695;725;9,5716205;388
"4368";"Raphicerus_campestris";"Cetartiodactyla";"Bovidae";"LC";"LC";0;5,73607599545404;2295;1,90747755886184;3396;0,000213086250176336;2868;4,26151191727654;1245
"4369";"Raphicerus_melanotis";"Cetartiodactyla";"Bovidae";"LC";"LC";0;4,90734571901299;2773,5;1,77619661361652;3710,5;9,56585700331494e-05;3967,5;1,91307574209295;2854,5
"4370";"Raphicerus_sharpei";"Cetartiodactyla";"Bovidae";"LC";"LC";0;4,90734571901299;2773,5;1,77619661361652;3710,5;9,56585700331494e-05;3967,5;1,91307574209295;2854,5
"4371";"Rattus_adustus";"Rodentia";"Muridae";"DD";"EN";3;1,11741718940246;5452;2,82963858073897;1629;0,162764329268013;1058;0,22476978803678;5233
"4372";"Rattus_andamanensis";"Rodentia";"Muridae";"LC";"LC";0;2,4360504072902;4741;1,23432267435497;4993;8,85012500000492e-05;4055;1,76993649875098;2982
"4373";"Rattus_annandalei";"Rodentia";"Muridae";"LC";"LC";0;1,49275579810782;5343;0,913388844712555;5414;3,06856161895709e-05;5198;0,613681638175229;4755
"4374";"Rattus_arfakienis";"Rodentia";"Muridae";"DD";"VU";2;1,81267426950989;5165;2,42043008922324;2263;0,0445235783435668;1410;0,84594798852777;4344
"4375";"Rattus_argentiventer";"Rodentia";"Muridae";"LC";"LC";0;1,71854646134693;5235;1,00009734826041;5331;4,11918277494593e-05;4962;0,823795363161437;4379
"4376";"Rattus_arrogans";"Rodentia";"Muridae";"LC";"LC";0;1,66483582030141;5259;0,980142449829434;5350;2,9040291519586e-05;5231;0,580776790100201;4812
"4377";"Rattus_baluensis";"Rodentia";"Muridae";"LC";"LC";0;1,66753496805373;5258;0,98115481303146;5349;5,30027500001627e-05;4749;1,06000199725325;4024
"4378";"Rattus_blangorum";"Rodentia";"Muridae";"DD";"VU";2;1,19951003947683;5439;2,17452898735204;2800;0,0276210891121888;1519;0,524800693131587;4892
"4379";"Rattus_bontanus";"Rodentia";"Muridae";"DD";"NT";1;1,95064646637127;5094;1,77517146804656;3715;0,00412949575522729;1864;1,0282444430516;4073
"4380";"Rattus_burrus";"Rodentia";"Muridae";"EN";"EN";3;1,17183882621218;5443;2,85501573575517;1586;0,185451386500174;1022;0,256099533738335;5209
"4381";"Rattus_colletti";"Rodentia";"Muridae";"LC";"LC";0;1,78681954635188;5181;1,02490099805474;5296;3,86001276638906e-05;5039;0,771963953150147;4493
"4382";"Rattus_elaphinus";"Rodentia";"Muridae";"NT";"NT";1;1,46931880693901;5352;1,59708950649933;4160;0,00238828000504783;1939;0,594681721256909;4787
"4383";"Rattus_enganus";"Rodentia";"Muridae";"DD";"EN";3;1,54365886291204;5321;3,01304508339892;1405;0,248506005524768;942;0,343174960010393;5124
"4384";"Rattus_everetti";"Rodentia";"Muridae";"LC";"LC";0;4,4415680700056;3082;1,69406726749513;3925;0,000196681;2981;3,933423319;1388
"4385";"Rattus_exulans";"Rodentia";"Muridae";"LC";"LC";0;3,93063630432554;3411;1,59546804754058;4165;0,000184088;3082;3,681575912;1522
"4386";"Rattus_feliceus";"Rodentia";"Muridae";"NT";"NT";1;1,56274749799214;5305;1,63422710494278;4070;0,00319842403915015;1910;0,796407585748387;4438
"4387";"Rattus_fuscipes";"Rodentia";"Muridae";"LC";"LC";0;3,43465238423626;3827;1,4894492325851;4433;0,00014522375;3375;2,90432977625;1955
"4388";"Rattus_giluwensis";"Rodentia";"Muridae";"LC";"LC";0;2,30743936952716;4834;1,19617428563024;5056;8,2304835e-05;4172;1,646014395165;3155
"4389";"Rattus_hainaldi";"Rodentia";"Muridae";"EN";"EN";3;1,91580400977008;5116;3,14958714155441;1275;0,33383004409348;847;0,461003394224329;4970
"4390";"Rattus_hoffmanni";"Rodentia";"Muridae";"LC";"LC";0;1,64654671394246;5272;0,973255663375866;5360;3,97525216000003e-05;5004;0,795010679478405;4443
"4391";"Rattus_hoogerwerfi";"Rodentia";"Muridae";"VU";"VU";2;1,57633873264099;5298;2,33266365630766;2436;0,0308800876478216;1493;0,58672166530861;4800
"4392";"Rattus_jobiensis";"Rodentia";"Muridae";"NT";"NT";1;1,50538226391159;5341;1,61158850381843;4124;0,00325302002681077;1904;0,810001986675882;4404
"4393";"Rattus_koopmani";"Rodentia";"Muridae";"DD";"VU";2;1,9125086848088;5119;2,45530916191586;2214;0,0462492560375101;1404;0,878735864712693;4301
"4394";"Rattus_korinchi";"Rodentia";"Muridae";"DD";"NT";1;1,5400100925273;5323;1,62531523501844;4090;0,00250253689739524;1935;0,623131687451415;4744
"4395";"Rattus_leucopus";"Rodentia";"Muridae";"LC";"LC";0;2,66883010491438;4548;1,29987283874483;4870;0,0001004082764214;3904;2,00806512015158;2752
"4396";"Rattus_losea";"Rodentia";"Muridae";"LC";"LC";0;2,68338265399621;4528;1,30383152943122;4854;0,0001057602125;3829;2,1150984897875;2634
"4397";"Rattus_lugens";"Rodentia";"Muridae";"VU";"VU";2;1,09468272517938;5457;2,12569645919676;2915;0,0170402952269742;1601;0,32376560931251;5143
"4398";"Rattus_lutreolus";"Rodentia";"Muridae";"LC";"LC";0;2,92170126712064;4302;1,36652555636749;4720;0,000106713263513924;3817;2,13415855701497;2612
"4399";"Rattus_marmosurus";"Rodentia";"Muridae";"LC";"LC";0;1,76189248183815;5199;1,0159161265821;5308;4,7583399148293e-05;4862;0,951620399566711;4212
"4400";"Rattus_mindorensis";"Rodentia";"Muridae";"DD";"NT";1;1,79009235375652;5180;1,71922187755022;3855;0,00304096671172195;1917;0,757200711218766;4515
"4401";"Rattus_mollicomulus";"Rodentia";"Muridae";"VU";"VU";2;1,62842129567928;5282;2,35267775927416;2393;0,0371788394426869;1447;0,706397949411051;4593
"4402";"Rattus_montanus";"Rodentia";"Muridae";"EN";"EN";3;1,48554275720304;5348;2,98993259074109;1425;0,226967495667821;973;0,313431303541276;5157
"4403";"Rattus_mordax";"Rodentia";"Muridae";"LC";"LC";0;1,31252064191684;5410;0,838338116598914;5444;4,36044481231736e-05;4920;0,872045358015348;4308
"4404";"Rattus_morotaiensis";"Rodentia";"Muridae";"LC";"LC";0;1,43312003938469;5371;0,88917440059692;5427;2,8934080779111e-05;5234;0,578652681501442;4818
"4405";"Rattus_nikenii";"Rodentia";"Muridae";"VU";"VU";2;1,13736872058187;5446,5;2,14586986379091;2860;0,0161859969337008;1611;0,307533941740316;5165
"4406";"Rattus_niobe";"Rodentia";"Muridae";"LC";"LC";0;1,77676784524294;5190;1,02128760570977;5301;3,72487350831485e-05;5064;0,744937452927887;4535
"4407";"Rattus_nitidus";"Rodentia";"Muridae";"LC";"LC";0;3,26326044573468;4000;1,45003423038901;4537;0,0001113023359;3762;2,2259354156641;2528
"4408";"Rattus_norvegicus";"Rodentia";"Muridae";"LC";"LC";0;3,74474996603642;3567;1,55703873647675;4261;0,000146057500000006;3365;2,92100394250012;1944
"4409";"Rattus_novaeguineae";"Rodentia";"Muridae";"LC";"LC";0;1,55953605373999;5309;0,939826013059694;5389;4,22301480000921e-05;4946;0,844560729853842;4351
"4410";"Rattus_omichlodes";"Rodentia";"Muridae";"DD";"EN";3;1,41751826766157;5374;2,96218304642331;1463;0,211633853754765;984;0,29225627423277;5181
"4411";"Rattus_osgoodi";"Rodentia";"Muridae";"LC";"LC";0;1,76505019675556;5197;1,01705878915148;5306;3,90561717503211e-05;5024;0,781084378834673;4472
"4412";"Rattus_palmarum";"Rodentia";"Muridae";"VU";"VU";2;1,11658963309624;5453;2,13610049088131;2884;0,0224628297653874;1555;0,42679376554236;5028
"4413";"Rattus_pelurus";"Rodentia";"Muridae";"DD";"VU";2;1,9146074176224;5117;2,45602949522224;2212;0,0443343908551339;1411;0,842353426247544;4354
"4414";"Rattus_pococki";"Rodentia";"Muridae";"LC";"LC";0;1,81042802720932;5166;1,033336794596;5285;3,96204406705997e-05;5009;0,792369192971323;4451
"4415";"Rattus_praetor";"Rodentia";"Muridae";"LC";"LC";0;1,13736872058187;5446,5;0,759575502671021;5461;1,7347364046534e-05;5393;0,346929933566633;5122
"4416";"Rattus_pyctoris";"Rodentia";"Muridae";"LC";"LC";0;1,58080770526807;5296;0,948102413996591;5379;3,40627003576952e-05;5137;0,681219944453546;4641
"4417";"Rattus_ranjiniae";"Rodentia";"Muridae";"EN";"EN";3;1,41922941178624;5373;2,96289060625874;1461;0,22827008613339;971;0,31523011894611;5154
"4418";"Rattus_rattus";"Rodentia";"Muridae";"LC";"LC";0;1,71901985220574;5234;1,00027146691303;5330;4,7979313197985e-05;4857;0,959538284646502;4204
"4419";"Rattus_richardsoni";"Rodentia";"Muridae";"VU";"VU";2;1,44524992272326;5367;2,28044169670556;2543;0,0357194526169143;1456;0,678669599721371;4648
"4420";"Rattus_salocco";"Rodentia";"Muridae";"DD";"VU";2;1,48558629170742;5347;2,29680292511747;2493;0,0238146579668895;1542;0,4524785013709;4988
"4421";"Rattus_satarae";"Rodentia";"Muridae";"VU";"VU";2;4,96951096468047;2745;3,17295936970524;1258;0,22857338045;970;4,34289422855;1219
"4422";"Rattus_simalurensis";"Rodentia";"Muridae";"EN";"EN";3;1,11251571322207;5455;2,82732106011299;1631;0,159194911424226;1067;0,219840591966789;5236
"4423";"Rattus_sordidus";"Rodentia";"Muridae";"LC";"LC";0;1,9934053523507;5074;1,09641165316192;5222;6,14307625066808e-05;4569;1,22855381937111;3760
"4424";"Rattus_steini";"Rodentia";"Muridae";"LC";"LC";0;1,75603613011937;5206;1,01379346268789;5313;5,9132610586e-05;4613;1,18259307910941;3832
"4425";"Rattus_stoicus";"Rodentia";"Muridae";"VU";"VU";2;1,51287949713727;5337;2,30772366673587;2472;0,028437254536071;1517;0,54030783618535;4881
"4426";"Rattus_tanezumi";"Rodentia";"Muridae";"LC";"LC";0;1,6535296776543;5266;0,975890707566325;5355;3,88074297978528e-05;5028;0,776109788527259;4478
"4427";"Rattus_tawitawiensis";"Rodentia";"Muridae";"DD";"VU";2;1,79190928951796;5177;2,41302005606456;2281;0,0425171567029561;1419;0,807825977356166;4410
"4428";"Rattus_timorensis";"Rodentia";"Muridae";"DD";"EN";3;1,93759683188495;5104;3,15703338465275;1268;0,39593747942646;804;0,546770804922254;4867
"4429";"Rattus_tiomanicus";"Rodentia";"Muridae";"LC";"LC";0;1,09577177505233;5456;0,739921874581975;5465;1,97834578936987e-05;5374;0,39564937441608;5069
"4430";"Rattus_tunneyi";"Rodentia";"Muridae";"LC";"LC";0;2,87801123315911;4337;1,35532245345348;4738;0,000114571705;3722;2,291319528295;2472
"4431";"Rattus_vandeuseni";"Rodentia";"Muridae";"EN";"EN";3;1,63351880926091;5279;3,0477624439009;1368;0,401116980387599;797;0,553923449106685;4860
"4432";"Rattus_verecundus";"Rodentia";"Muridae";"LC";"LC";0;1,27369536607175;5420;0,821406422445737;5452;3,39786170629612e-05;5142;0,679538362642161;4646
"4433";"Rattus_villosissimus";"Rodentia";"Muridae";"LC";"LC";0;1,74469484024522;5223;1,00966989947215;5325;3,31176459658578e-05;5154;0,66231980167119;4674
"4434";"Rattus_xanthurus";"Rodentia";"Muridae";"NT";"NT";1;1,48721197646057;5346;1,60430957554901;4139;0,00206302940946971;1949;0,513694322957957;4901
"4435";"Ratufa_affinis";"Rodentia";"Sciuridae";"NT";"NT";1;10,298186561854;846,5;3,11778941214789;1304,5;0,00977413778351143;1711,5;2,43376030809435;2349,5
"4436";"Ratufa_bicolor";"Rodentia";"Sciuridae";"NT";"NT";1;10,298186561854;846,5;3,11778941214789;1304,5;0,00977413778351143;1711,5;2,43376030809435;2349,5
"4437";"Ratufa_indica";"Rodentia";"Sciuridae";"LC";"LC";0;11,6414279766378;677;2,53697935517303;2091;0,000270891177526438;2625;5,41755265935124;905
"4438";"Ratufa_macroura";"Rodentia";"Sciuridae";"NT";"NT";1;14,3557907268372;388;3,42463982950178;1000;0,0395180200284896;1435;9,83998698709392;365
"4439";"Redunca_arundinum";"Cetartiodactyla";"Bovidae";"LC";"LC";0;3,4373821300348;3824,5;1,49006459220307;4430,5;6,87961080920487e-05;4416;1,37585336573288;3543
"4440";"Redunca_fulvorufula";"Cetartiodactyla";"Bovidae";"LC";"LC";0;4,11802467648072;3286;1,63276855923452;4076;0,0001125987502248;3751;2,25186240574578;2513
"4441";"Redunca_redunca";"Cetartiodactyla";"Bovidae";"LC";"LC";0;3,4373821300348;3824,5;1,49006459220307;4430,5;6,74605903691431e-05;4438;1,34914434679249;3584
"4442";"Reithrodon_auritus";"Rodentia";"Cricetidae";"LC";"LC";0;6,14962251757398;2109,5;1,96705956056733;3269,5;0,000150623301838301;3313,5;3,01231541346419;1879,5
"4443";"Reithrodon_typicus";"Rodentia";"Cricetidae";"LC";"LC";0;6,14962251757398;2109,5;1,96705956056733;3269,5;0,000150623301838301;3313,5;3,01231541346419;1879,5
"4444";"Reithrodontomys_bakeri";"Rodentia";"Cricetidae";"EN";"EN";3;3,89153465138873;3437;3,66694763057065;759;0,712717836339085;626;0,984229393039689;4162
"4445";"Reithrodontomys_brevirostris";"Rodentia";"Cricetidae";"LC";"LC";0;3,4249914206048;3839;1,48726833961164;4442;6,58902113052647e-05;4475;1,31773833589399;3633
"4446";"Reithrodontomys_burti";"Rodentia";"Cricetidae";"DD";"LC";0;3,47322703554239;3789;1,49811008004668;4409;6,6323530314e-05;4467;1,32640428274969;3622
"4447";"Reithrodontomys_chrysopsis";"Rodentia";"Cricetidae";"LC";"LC";0;3,85183364283172;3478;1,57935670418563;4205;9,81270000390587e-05;3928;1,96244187378114;2794
"4448";"Reithrodontomys_creper";"Rodentia";"Cricetidae";"LC";"LC";0;7,83791108862895;1458;2,17905054653449;2794;0,0003445627754125;2444;6,89091094547459;647
