"";"hedge_median";"hedge_sd";"ledge_median";"ledge_sd";"hed_median";"hed_sd"
"Crateromys_australis";3,10825069001679;2,44771674458253;0,0961314646396946;0,0757025797293568;3,20438215465648;2,52341932431189
"Nasalis_larvatus";3,10619159168247;0,419410914546626;4,28950267422817;0,579186501040579;7,39569426591064;0,998597415587206
"Peroryctes_broadbenti";3,097678171455;1,55946672771461;4,277746046295;2,15354929065351;7,37542421775;3,71301601836813
"Microcebus_mamiratra";3,09406746542365;1,89483251162581;0,0956928082089789;0,0586030673698705;3,18976027363263;1,95343557899568
"Megadontomys_cryophilus";3,08321520696;1,32272610910276;4,25777338104;1,82662176971333;7,340988588;3,14934787881609
"Surdisorex_polulus";3,08112185903519;2,3569900130344;4,25488256723908;3,25489097038084;7,33600442627427;5,61188098341524
"Ctenomys_sociabilis";3,08110888630151;2,94198057647277;0,0952920274113871;0,0909890899940032;3,1764009137129;3,03296966646677
"Surdisorex_schlitteri";3,07245916537601;2,65639309595243;4,24291979980496;3,66835237060098;7,31537896518097;6,32474546655341
"Spilocuscus_rufoniger";3,05045352557482;2,08333414343514;0,0943439234713862;0,0644330147454169;3,1447974490462;2,14776715818056
"Marmosops_handleyi";3,03422468646063;3,02233041177994;0,0938420006121845;0,0934741364468022;3,12806668707281;3,11580454822674
"Sarcophilus_harrisii";3,0274944000118;0,531877525953843;4,18082560001629;0,734497535841022;7,20832000002809;1,26637506179487
"Abrocoma_uspallata";3,0209887035327;2,23242977341224;4,17184154297373;3,08287921090262;7,19283024650643;5,31530898431486
"Lasiorhinus_krefftii";3,01128178593197;3,05838644149863;0,0931324263690301;0,0945892713865555;3,104414212301;3,15297571288518
"Phaner_parienti";2,986144667058;2,32428592562431;4,123723587842;3,209728183005;7,1098682549;5,53401410862932
"Eulemur_cinereiceps";2,97428445932631;1,73598658211142;0,091988179154422;0,0536903066632397;3,06627263848073;1,78967688877465
"Tachyoryctes_macrocephalus";2,972809080885;1,91150889537118;4,105307778365;2,63970276027449;7,07811685925;4,55121165564567
"Phaner_electromontis";2,912804760936;2,24525592795794;4,022444669864;3,10059151956097;6,9352494308;5,34584744751891
"Lepilemur_microdon";2,91214083182393;1,20108400538899;4,02152781537591;1,65863981696575;6,93366864719984;2,85972382235474
"Rhinopithecus_avunculus";2,90923377696952;0,611441584060013;0,0899763023805007;0,0189105644554644;2,99921007935002;0,630352148515478
"Carpomys_melanurus";2,88661982815554;1,96530751903464;3,98628452459574;2,7139960977145;6,87290435275128;4,67930361674914
"Millardia_kondana";2,86822062550164;2,62006601133737;0,088707854396958;0,0810329694228052;2,9569284798986;2,70109898076017
"Hipposideros_corynophyllus";2,8539147;1,78472960864114;3,9411203;2,4646266024092;6,795035;4,24935621105034
