"";"median_ED";"sd_ED";"median_ES";"sd_ES";"median_QEbased";"sd_QEbased";"median_2Hbased";"sd_2Hbased";"median_termBL";"sd_termBL";"median_meanD";"sd_meanD"
"Petrogale_coenensis";2,66344170932192;1,36801807043286;1,64428852602482;1,57758126986287;4,57506539311344e-06;1,04781389043695e-05;5,28369816919482e-06;1,19958614309479e-05;0,94435;1,45575484372417;180,591118432516;0,0225979964970134
"Petrogale_rothschildi";2,82852705703693;1,03804610557796;2,20302078378677;1,20841258165924;5,91831349306742e-06;5,60765721538088e-06;6,83881896698524e-06;6,46456724426295e-06;1,255055;1,07687564897503;180,591118432516;0,0224362029817912
"Petrogale_lateralis";2,83371188149491;1,07839404406102;1,9852082089591;1,26337595803551;4,94237953765168e-06;5,6883044778508e-06;5,72664103225301e-06;6,55263771790014e-06;1,17518;1,13190614871873;180,590977234608;0,0223588863194298
"Petrogale_penicillata";2,13814160200792;0,610997583119084;0,939656150140166;0,670770420786234;2,03227366175366e-06;2,01274248379184e-06;2,35549197473102e-06;2,32492238432239e-06;0,48587;0,509478606054575;180,590544624421;0,0220873094991316
"Petrogale_herberti";2,13001625797018;0,605195022404981;0,913461715167165;0,667135669765062;1,89116967765246e-06;1,98429936327636e-06;2,1846303590068e-06;2,29305001543938e-06;0,451775;0,494972697821442;180,590544624421;0,0220863397470462
"Petrogale_inornata";1,94737263112738;0,566594751399425;0,660414405653328;0,581612557722029;1,29363031550437e-06;1,54911089098289e-06;1,49612671948002e-06;1,79312535990553e-06;0,263755;0,43192003361709;180,590182292917;0,0220508823038921
"Petrogale_mareeba";1,95951861276131;0,577734134514525;0,596275721096694;0,624665544839142;1,26758132347713e-06;1,64712723825494e-06;1,45820247929703e-06;1,90648787986293e-06;0,247275;0,437524814414906;180,590176305093;0,0220600152879401
"Petrogale_assimilis";2,04664600553611;0,672700084475712;0,90908532274127;0,726393868611257;1,58634533032295e-06;2,10270902487447e-06;1,83621778933276e-06;2,43227909046696e-06;0,42975;0,63908295481025;180,590302523581;0,0220634492610457
"Petrogale_sharmani";2,04330871270085;0,734736441788436;0,902984745353609;0,9112155982553;1,68684518422369e-06;2,40425005511694e-06;1,94852397660279e-06;2,77855328304605e-06;0,375725;0,732782733658477;180,590144241125;0,0220854678920911
"Petrogale_purpureicollis";2,61246862586605;0,839687324877032;1,79558372287512;1,01161265957314;4,20370670202686e-06;3,61356117826924e-06;4,85807433625667e-06;4,16684128441151e-06;1,156565;0,873302538762947;180,590508462528;0,0221421485284062
"Petrogale_godmani";2,64217495048885;1,06378135632982;1,7002689517808;1,30860385143083;4,53582221457716e-06;7,72646696509469e-06;5,24049099968406e-06;8,8811281076658e-06;1,028225;1,02518641707673;180,590526412279;0,0224792131089612
"Petrogale_burbidgei";3,98250525988194;1,51215206331319;3,83718528358459;1,66023175919231;1,69348895474688e-05;1,1772586298593e-05;1,95505767816926e-05;1,35117442464982e-05;2,577485;1,59331952139729;180,595789699023;0,0233515726038973
"Petrogale_brachyotis";3,53444603500916;1,34574507586107;2,77715471445084;1,37420395898757;1,26081679719133e-05;9,36554986931778e-06;1,45017861547476e-05;1,07666717296863e-05;1,26212;1,35760758431488;180,595350311267;0,0233147020626181
"Petrogale_concinna";3,60173455590162;1,36160346059267;2,81305934462547;1,40213027798902;1,26899156265099e-05;9,72531326342346e-06;1,46327049202281e-05;1,11742238805901e-05;1,26212;1,3992513259782;180,595350311267;0,0233136287547659
"Dorcopsulus_vanheurni";5,92851115044352;2,03272992341654;5,79017201400757;1,97428591574153;5,26361699182977e-05;3,75746171708924e-05;6,03386137257974e-05;4,28363539811442e-05;3,764865;2,37355850292181;180,609953582576;0,0261094281086036
"Dorcopsulus_macleayi";5,92851115044352;2,03272992341654;5,79017201400757;1,97428591574153;5,2636180278514e-05;3,75746203850574e-05;6,03386134342708e-05;4,28363542438797e-05;3,764865;2,37355850292181;180,609953582576;0,0261094281086036
"Protemnodon_nombe";3,4823066058949;1,47108646551141;2,68405883934975;1,72401267887948;1,22748697012838e-05;2,44197318874003e-05;1,41766406148054e-05;2,78100823039118e-05;1,283125;1,44438354908286;180,604048116961;0,028472508176987
"Protemnodon_anak";3,38840016037761;1,46257695892933;2,48757406656265;1,81972481891954;1,12543087627804e-05;2,03763404854154e-05;1,28988033090024e-05;2,32753255983686e-05;1,260305;1,4686565492969;180,603174410907;0,0284705346372212
"Procoptodon_oreas";3,36850913052112;1,58670236886908;2,58283223924637;1,80659972321152;1,21271941899123e-05;1,7968910851075e-05;1,39480677752836e-05;2,0530609337774e-05;1,216595;1,61676329382166;180,603728149546;0,0284988402616362
"Protemnodon_roechus";3,47099259479542;1,54927987485962;2,70457938007355;1,81991358304058;1,16140519169677e-05;2,0487312920565e-05;1,33791293310638e-05;2,34019987788404e-05;1,229995;1,58022453198074;180,603600671411;0,0285422832437149
"Procoptodon_rapha";3,4026119376484;1,4995750314448;2,39753702655792;1,73282249650612;1,1503345632612e-05;1,94410153258372e-05;1,32487368933965e-05;2,22055117340777e-05;1,06231;1,53708027396518;180,60393350283;0,0284265458651441
"Protemnodon_tumbuna";3,55313222999864;1,6049920523843;2,29878380390167;1,96826747151927;1,11208117149443e-05;2,30226632908349e-05;1,2866771749125e-05;2,62545923128649e-05;1,304515;1,65295647433667;180,603174891099;0,0285664838597556
"Protemnodon_brehus";3,26134452393253;1,45688161261175;2,40000156142235;1,79759602756122;1,07266755203142e-05;1,98912319544917e-05;1,2301108188187e-05;2,26987092434898e-05;1,2175;1,43334711501356;180,603401683245;0,0284934621698895
"Protemnodon_hopei";3,48523659486062;1,73359180943952;2,61997513963699;1,98054758745483;1,06948453983803e-05;2,31268505097428e-05;1,22805246711593e-05;2,6414773477153e-05;1,17166;1,78480650259936;180,603696181616;0,0285949237507951
"Dorcopsis_atrata";4,79607360495359;1,62091646222896;3,97299518592834;1,87780806141368;3,09089382613748e-05;2,15995379119705e-05;3,53968965997877e-05;2,47008472054143e-05;2,016485;1,82952154579698;180,608969272852;0,0256322723212053
"Dorcopsis_hageni";5,0709333813959;1,6899953597799;4,42779064529419;1,95996913942631;3,3940087038728e-05;2,07525564864433e-05;3,91248370909939e-05;2,37288702015529e-05;2,109265;1,86843849834937;180,60921865975;0,0256387211909052
"Dorcopsis_luctuosa";4,76410982671849;1,66653335992507;3,94078349178314;1,92014085574247;3,04024812629124e-05;2,18122721952401e-05;3,4884533945475e-05;2,49341407707061e-05;2,01182;1,84054295110821;180,609013934145;0,0256607360809874
"Dorcopsis_muelleri";4,81123606684795;1,71282907282407;4,23496233512878;1,98537534505365;3,20270791971957e-05;2,39638642790432e-05;3,66435518381484e-05;2,73808344764073e-05;2,300045;1,85815990112889;180,609477939461;0,0257086594608616
"Caloprymnus_campestris";10,2634127211548;1,81032479915297;12,5632381494141;3,1245328929241;0,000415243806339253;0,000130385997652516;0,000470802759112387;0,000145908037491354;8,100345;2,73031033787906;180,777772521008;0,00236536502040526
"Potorous_longipes";9,68262449893253;0,922718348514583;12,3400731494141;2,49097326644976;0,000392976065845151;0,000100567420137642;0,000445562625087365;0,000112260786295145;6,888905;1,36796604563448;180,779858616875;0,000970531382112617
"Potorous_gilbertii";8,14203208226586;0,709982873550264;7,06476469970703;1,47557255226938;0,000256494696792334;5,36388038714311e-05;0,000289858338376181;6,01103705624697e-05;4,190685;0,966762968152437;180,779075950094;0,000915157002837999
"Potorous_tridactylus";8,16334733226586;0,736065849700112;7,06586532470703;1,60528213669217;0,000252727277055831;5,74290781990844e-05;0,000286407204852125;6,43449595715543e-05;4,262825;1,01869872590655;180,779108643457;0,000922074183145581
"Potorous_platyops";8,40040883226586;0,81301875450085;8,69348736206055;1,64089148179988;0,00028967867463867;5,44774866466173e-05;0,000329280758726176;6,12531487748226e-05;4,7754;1,17143208496186;180,77918879952;0,000919234523634394
"Bettongia_lesueur";7,23050686202777;1,10335335531612;7,21294399353027;1,92126335752062;0,000198964544907014;6,7084757430963e-05;0,000225742032873424;7,55964175191321e-05;4,60398;1,64766418088649;180,774511748414;0,00137404392078995
"Bettongia_gaimardi";5,59026901083729;1,0661505299473;4,64089947647095;1,65549803534096;0,000111931836486106;4,26176820080804e-05;0,000128418520261315;4,8156821682216e-05;2,37697;1,3976466721777;180,773349037901;0,00141929409264126
"Bettongia_tropica";5,25833901083729;0,773675168638059;3,39254717025757;1,08360779796342;8,73914579923625e-05;2,86944716758524e-05;9,97921759156334e-05;3,25356774729209e-05;1,622585;0,839066198426813;180,773313071514;0,00133294658956496
"Bettongia_penicillata";5,21184616361507;0,724019747823615;3,27207459213257;1,05594142072123;8,54606013700379e-05;2,73583113217972e-05;9,82566083682673e-05;3,09948231317182e-05;1,582115;0,843449189189218;180,773266986795;0,00128823272470071
"Bettongia_anhydra";5,91898553861507;1,54338011236534;4,71810012176514;2,51229934454672;0,000133310519737096;7,40261887175544e-05;0,000151975116968164;8,39792265253673e-05;2,189865;2,06792153260728;180,773527522723;0,00173125148900851
"Bettongia_pusilla";5,92730768940872;1,57176880733061;4,92123828735352;2,4664910234824;0,000126086926296218;7,67195919735117e-05;0,000143489543289168;8,6786910511191e-05;2,25677;2,11810253964187;180,773625871206;0,00166655210631906
"Aepyprymnus_rufescens";9,71991369337697;1,40352694123489;11,7685731494141;2,78757536351996;0,000369171203140237;8,84239360830742e-05;0,0004179190451339;9,95398229241608e-05;7,61713;2,48789289348262;180,777090717716;0,00147034225099976
"Borungaboodie_hatcheri";9,75231311798015;2,45038753061594;11,0547742370605;4,20793779472254;0,000362022638224926;0,000170299501507878;0,000411279084575669;0,000191191722176149;6,91776;3,76603718191334;180,777924163094;0,00282110698314774
"Propleopus_oscillans";26,136171460471;4,32335104553127;30,2113176953125;4,32335104553127;0,00242433295908838;0,000332074265299057;0,00269866201904527;0,000373540168338831;18,985985;8,64670209106254;180,976054876522;0,00148288494101354
"Hypsiprymnodon_moschatus";26,136171460471;4,32335104553127;30,2113176953125;4,32335104553127;0,0024243329590184;0,000332074265348227;0,00269866201905661;0,000373540168338091;18,985985;8,64670209106254;180,976054876522;0,00148288494101354
"Petaurus_australis";16,0173158445186;2,21666153105872;21,6720006494141;1,32999691863523;0,000876195142683971;9,87738031227711e-05;0,0010061467016864;0,000113400381587435;12,44067;2,65999383727047;181,150004004459;0,00228090708049351
"Petaurus_abidi";10,9459618445186;2,0404055676038;13,658746574707;1,70755659523214;0,00051074734403974;7,52676207477675e-05;0,000588906016058491;8,70972988385469e-05;6,1681;2,4866829869853;181,145479781341;0,0019977554822338
"Petaurus_norfolcensis";7,79525542785192;1,10744883008508;4,88651133117676;1,32181124247983;0,000186942429489184;3,53079317660678e-05;0,000216150476328265;4,1383756305567e-05;1,057515;0,962578018717308;181,143790403876;0,00156752148033452
"Petaurus_gracilis";7,79525542785192;1,10744883008508;4,88651133117676;1,32181124247983;0,000186942429639321;3,53079311322023e-05;0,000216150475585536;4,13837566435352e-05;1,057515;0,962578018717308;181,143790403876;0,00156752148033452
"Petaurus_biacensis";7,88731442785192;1,5315841880249;5,00072445617676;1,71526455836187;0,000200610264997142;4,90409860974026e-05;0,000231951376053321;5,742315222303e-05;1,41476;1,86915644346179;181,143885806894;0,00167368076623892
"Petaurus_breviceps";7,88731442785192;1,5315841880249;5,00072445617676;1,71526455836187;0,000200610264995343;4,90409869361265e-05;0,000231951375580499;5,74231532208589e-05;1,41476;1,86915644346179;181,143885806894;0,00167368076623892
"Dactylonax_palpator";13,5210650111853;1,98869518655235;16,735479074707;1,52785618010341;0,0005649004351654;8,95164445732333e-05;0,000652636416672358;0,000103180129551483;9,075365;2,44629504075085;181,148643621163;0,00186422355399634
"Dactylopsila_trivirgata";10,2215361778519;2,12174634972347;7,72761883117676;3,28605115871796;0,000282057367576988;0,000103329307099366;0,000327160995225644;0,000119988075017029;3,963775;3,08949173788891;181,147051773281;0,00175339925136405
"Dactylopsila_megalura";9,88995667785192;1,98276036093721;7,38269414367676;2,84827784643427;0,000266149100481842;9,42265134738586e-05;0,00030864806751761;0,000109390594209326;3,724055;2,86852779459655;181,146822016807;0,00166201518875663
"Dactylopsila_kambuayai";9,86046117785192;1,74842890097916;7,28403976867676;2,60349159564824;0,000252292198177304;8,73667321676274e-05;0,000293285408398593;0,000101312172533341;3,207405;2,56876758412367;181,146829294289;0,00157482086921265
"Dactylopsila_tatei";9,91373926118525;1,61619234155468;7,15321318588257;2,50171729448468;0,000247504754869903;7,83353707151644e-05;0,000289069357092585;9,09097034646018e-05;3,233165;2,41077634539845;181,146904274567;0,00149980160426217
"Gymnobelideus_leadbeateri";20,9239075111852;1,7501484782773;24,6159556494141;1,05008908696638;0,00112426951482798;0,000119552479058572;0,00128835288994544;0,000136619577342923;18,32858;2,10017817393276;181,155052803979;0,00180087306973982
"Pseudocheirus_occidentalis";13,3464970334525;3,1575247451408;13,9709195373535;2,92006452884132;0,000406533864573513;0,00010427955815975;0,000473370209810601;0,000121300691719816;6,89461;4,94245891948328;181,133650560796;0,00546668248890652
"Pseudocheirus_peregrinus";13,3464970334525;3,1575247451408;13,9709195373535;2,92006452884132;0,000406533864255971;0,000104279556180455;0,000473370209781219;0,000121300691978808;6,89461;4,94245891948328;181,133650560796;0,00546668248890652
"Pseudochirulus_cinereus";10,6260396776832;2,24862603936967;10,0703488108826;2,51478953192561;0,000233027091774296;7,09831549797431e-05;0,000272840321427915;8,30258016902632e-05;4,578825;3,17225188971128;181,128376475733;0,00455742513692851
"Pseudochirulus_herbertensis";10,6260396776832;2,24862603936967;10,0703488108826;2,51478953192561;0,000233027092032391;7,09831545856682e-05;0,000272840321397332;8,30258018879129e-05;4,578825;3,17225188971128;181,128376475733;0,00455742513692851
"Pseudochirulus_caroli";8,27268683427663;2,1321707673324;5,96109743709564;2,58251978807202;0,000120022285849627;5,17272137963944e-05;0,000141001885742605;6,07793760602115e-05;2,986925;2,54156995265339;181,125188964157;0,00415027402428337
"Pseudochirulus_schlegeli";9,92457710076015;2,9333172338825;9,31879539367676;4,19399239452452;0,000159078595998968;0,000111047651705324;0,000187218776813512;0,000129305892918255;5,41674;3,87115423437379;181,126611615503;0,00443380327928058
"Pseudochirulus_mayeri";8,24076782832425;2,12767370861826;6,11747400466919;2,58815001143934;0,000111982563386284;5,29971328546719e-05;0,000132446461066175;6,22680517022938e-05;3,044705;2,53096532229974;181,125117456697;0,00414326793966286
"Pseudochirulus_forbesi";8,163963946914;2,03153612473162;5,80518036678314;2,33721509261961;0,000112241741760387;4,5808046587082e-05;0,000132598310977093;5,3947083211974e-05;2,418195;2,47109419322355;181,12511636426;0,00410828395762069
"Pseudochirulus_larvatus";8,163963946914;2,03153612473162;5,80518036678314;2,33721509261961;0,000112241742133263;4,58080468498295e-05;0,000132598310751966;5,39470840174297e-05;2,418195;2,47109419322355;181,12511636426;0,00410828395762069
"Pseudochirulus_canescens";9,99394404306784;2,30089340934594;9,24203816558838;2,95980857424149;0,000164741641307557;7,4604502779623e-05;0,000193116515908176;8,72079327604302e-05;5,8735;2,97049227962645;181,126464122792;0,00420384222554465
"Petauroides_ayamaruensis";12,1869637898627;2,56610153893962;11,1690551623535;2,76650467244791;0,000378807249668671;9,33926730923865e-05;0,00043751182875925;0,000108944993118158;3,47229;3,69586857417756;181,138241284514;0,00482651421605926
"Petauroides_volans";12,1869637898627;2,56610153893962;11,1690551623535;2,76650467244791;0,00037880724752763;9,33926748218485e-05;0,000437511828724173;0,000108944993468167;3,47229;3,69586857417756;181,138241284514;0,00482651421605926
"Hemibelideus_lemuroides";15,1011371872986;3,8850173936487;17,941757824707;2,98088942653864;0,000598144409128171;0,000144824592213484;0,000691121927949141;0,000167172083805709;10,04467;5,46677926999068;181,139602743955;0,00516801776542394
"Petropseudes_dahli";14,0932847129396;3,28014343780682;16,886054074707;3,01334744121738;0,000514148524566367;0,000140877135997065;0,000595085309108337;0,000162629150897919;9,98144;3,98807718905294;181,138846004116;0,00325243260993271
"Pseudochirops_corinnae";12,1920707129396;2,73811308381786;12,6695257873535;2,98882252921735;0,000373731702829198;9,67880447567454e-05;0,000433605511921579;0,000112699370162012;7,52728;3,32940208554716;181,137820352427;0,0027858045498123
"Pseudochirops_cupreus";10,0589401296063;2,15630311872434;8,35587570617676;2,48736088358082;0,000265581616070526;6,19121216293929e-05;0,000309484339670823;7,26439574292302e-05;4,271205;2,68966725036866;181,136329269422;0,00236816893026542
"Pseudochirops_albertisii";8,8424111296063;1,72971144914539;5,15959597808838;2,05972376620692;0,000166407479763866;4,55104961655329e-05;0,000194739772483317;5,37485265121204e-05;1,7537;2,04633347387641;181,135914149374;0,00223338161428468
