"";"species";"range_size"
"3506";"Neoromicia_malagasyensis";37249,4739465721
"3507";"Neoromicia_matroka";83811,3163797873
"3508";"Neoromicia_melckorum";1219920,27175024
"3509";"Neoromicia_nana";12227139,8229623
"3510";"Neoromicia_rendalli";9694175,5945954
"3511";"Neoromicia_somalica";7487144,263261
"3512";"Neoromicia_tenuipinnis";5242863,45798003
"3513";"Neoromicia_zuluensis";4293001,87234244
"3514";"Neosclerocalyptus_paskoenis";0
"3515";"Neotamias_alpinus";46561,8424332152
"3516";"Neotamias_amoenus";1545853,16878274
"3517";"Neotamias_bulleri";55874,2109198582
"3518";"Neotamias_canipes";65186,5794065013
"3519";"Neotamias_cinereicollis";176935,001246218
"3520";"Neotamias_dorsalis";1126796,58688381
"3521";"Neotamias_durangae";148997,895786289
"3522";"Neotamias_merriami";251433,949139362
"3523";"Neotamias_minimus";6630406,36248984
"3524";"Neotamias_obscurus";102436,053353073
"3525";"Neotamias_ochrogenys";74498,9478931443
"3526";"Neotamias_palmeri";9312,36848664304
"3527";"Neotamias_panamintinus";139685,527299646
"3528";"Neotamias_quadrimaculatus";83811,3163797873
"3529";"Neotamias_quadrivittatus";456306,055845509
"3530";"Neotamias_ruficaudus";270058,686112648
"3531";"Neotamias_rufus";232809,212166076
"3532";"Neotamias_senex";288683,423085934
"3533";"Neotamias_siskiyou";83811,3163797873
"3534";"Neotamias_sonomae";130373,158813003
"3535";"Neotamias_speciosus";214184,47519279
"3536";"Neotamias_townsendii";279371,054599291
"3537";"Neotamias_umbrinus";726364,741958157
"3538";"Neotetracus_sinensis";568054,477685225
"3539";"Neotoma_albigula";1126796,58688381
"3540";"Neotoma_angustapalata";27937,1054599291
"3541";"Neotoma_anthonyi";0
"3542";"Neotoma_bryanti";9312,36848664304
"3543";"Neotoma_bunkeri";0
"3544";"Neotoma_chrysomelas";93123,6848664304
"3545";"Neotoma_cinerea";4404750,29418216
"3546";"Neotoma_devia";167622,632759575
"3547";"Neotoma_floridana";2449152,91198712
"3548";"Neotoma_fuscipes";372494,739465721
"3549";"Neotoma_goldmani";297995,791572577
"3550";"Neotoma_lepida";1527228,43180946
"3551";"Neotoma_leucodon";1471354,2208896
"3552";"Neotoma_macrotis";372494,739465721
"3553";"Neotoma_magister";512180,266765367
"3554";"Neotoma_martinensis";0
"3555";"Neotoma_mexicana";2411903,43804055
"3556";"Neotoma_micropus";1434104,74694303
"3557";"Neotoma_nelsoni";18624,7369732861
"3558";"Neotoma_palatina";55874,2109198582
"3559";"Neotoma_phenax";121060,790326359
"3560";"Neotoma_stephensi";372494,739465721
"3561";"Neotomodon_alstoni";121060,790326359
"3562";"Neotomys_ebriosus";1145421,32385709
"3563";"Neotragus_batesi";1210607,90326359
"3564";"Neotragus_pygmaeus";698427,636498228
"3565";"Neovison_macrodon";0
"3566";"Neovison_vison";16957823,014177
"3567";"Nephelomys_albigularis";875362,637744445
"3568";"Nephelomys_auriventer";46561,8424332152
"3569";"Nephelomys_caracolus";27937,1054599291
"3570";"Nephelomys_devius";65186,5794065013
"3571";"Nephelomys_keaysi";214184,47519279
"3572";"Nephelomys_levipes";372494,739465721
"3573";"Nephelomys_meridensis";55874,2109198582
"3574";"Nesiotites_hidalgo";0
"3575";"Nesiotites_similis";0
"3576";"Nesokia_bunnii";102436,053353073
"3577";"Nesokia_indica";5084553,1937071
"3578";"Nesolagus_netscheri";65186,5794065013
"3579";"Nesolagus_timminsi";158310,264272932
"3580";"Nesomys_audeberti";279371,054599291
"3581";"Nesomys_lambertoni";27937,1054599291
"3582";"Nesomys_rufus";307308,16005922
"3583";"Nesophontes_edithae";0
"3584";"Nesophontes_hypomicrus";0
"3585";"Nesophontes_major";0
"3586";"Nesophontes_micrus";0
"3587";"Nesophontes_paramicrus";0
"3588";"Nesophontes_spA";0
"3589";"Nesophontes_zamicrus";0
"3590";"Nesoromys_ceramicus";9312,36848664304
"3591";"Nesoryzomys_darwini";0
"3592";"Nesoryzomys_fernandinae";9312,36848664304
"3593";"Nesoryzomys_indefessus";0
"3594";"Nesoryzomys_narboroughi";9312,36848664304
"3595";"Nesoryzomys_spB";0
"3596";"Nesoryzomys_spC";0
"3597";"Nesoryzomys_spD";0
"3598";"Nesoryzomys_swarthi";9312,36848664304
"3599";"Nesotragus_moschatus";1974222,11916832
"3600";"Neurotrichus_gibbsii";419056,581898937
"3601";"Neuryurus_trabeculatus";0
"3602";"Neusticomys_ferreirai";9312,36848664304
"3603";"Neusticomys_monticolus";204872,106706147
"3604";"Neusticomys_mussoi";27937,1054599291
"3605";"Neusticomys_oyapocki";167622,632759575
"3606";"Neusticomys_peruviensis";37249,4739465721
"3607";"Neusticomys_venezuelae";297995,791572577
"3608";"Nilgiritragus_hylocrius";55874,2109198582
"3609";"Nilopegamys_plumbeus";0
"3610";"Ningaui_ridei";2719211,59809977
"3611";"Ningaui_timealeyi";419056,581898937
"3612";"Ningaui_yvonneae";642553,42557837
"3613";"Niviventer_andersoni";372494,739465721
"3614";"Niviventer_brahma";74498,9478931443
"3615";"Niviventer_cameroni";46561,8424332152
"3616";"Niviventer_confucianus";4702746,08575473
"3617";"Niviventer_coninga";93123,6848664304
"3618";"Niviventer_cremoriventer";2085970,54100804
"3619";"Niviventer_culturatus";37249,4739465721
"3620";"Niviventer_eha";474930,792818795
"3621";"Niviventer_excelsior";325932,897032506
"3622";"Niviventer_fraternus";316620,528545863
"3623";"Niviventer_fulvescens";6351035,30789055
"3624";"Niviventer_hinpoon";9312,36848664304
"3625";"Niviventer_langbianis";1210607,90326359
"3626";"Niviventer_lepturus";65186,5794065013
"3627";"Niviventer_niviventer";521492,63525201
"3628";"Niviventer_rapit";456306,055845509
"3629";"Niviventer_tenaster";689115,268011585
"3630";"Noctilio_albiventris";14182737,2051573
"3631";"Noctilio_leporinus";16976447,7511503
"3632";"Nomascus_concolor";158310,264272932
"3633";"Nomascus_gabriellae";325932,897032506
"3634";"Nomascus_hainanus";18624,7369732861
"3635";"Nomascus_leucogenys";214184,47519279
"3636";"Nomascus_nasutus";46561,8424332152
"3637";"Nomascus_siki";111748,421839716
"3638";"Noronhomys_vespuccii";0
"3639";"Nothrotheriops_shastensis";0
"3640";"Nothrotherium_maquinense";0
"3641";"Notiomastodon_platensis";0
"3642";"Notiomys_edwardsii";456306,055845509
"3643";"Notiosorex_cockrumi";139685,527299646
"3644";"Notiosorex_crawfordi";2933396,07329256
"3645";"Notiosorex_evotis";242121,580652719
"3646";"Notiosorex_villai";27937,1054599291
"3647";"Notocitellus_adocetus";102436,053353073
"3648";"Notocitellus_annulatus";139685,527299646
"3649";"Notomys_alexis";3445576,34005792
"3650";"Notomys_amplus";0
"3651";"Notomys_aquilo";9312,36848664304
"3652";"Notomys_cervinus";167622,632759575
"3653";"Notomys_fuscus";214184,47519279
"3654";"Notomys_longicaudatus";0
"3655";"Notomys_macrotis";0
"3656";"Notomys_mitchellii";1033672,90201738
"3657";"Notomys_mordax";0
"3658";"Notomys_robustus";0
"3659";"Notopteris_macdonaldi";158310,264272932
"3660";"Notopteris_neocaledonica";55874,2109198582
"3661";"Notoryctes_caurinus";614616,32011844
"3662";"Notoryctes_typhlops";1266482,11418345
"3663";"Nyctalus_aviator";1415480,00996974
"3664";"Nyctalus_azoreum";46561,8424332152
"3665";"Nyctalus_furvus";102436,053353073
"3666";"Nyctalus_lasiopterus";4600310,03240166
"3667";"Nyctalus_leisleri";7431270,05234114
"3668";"Nyctalus_montanus";400431,844925651
"3669";"Nyctalus_noctula";9712800,33156869
"3670";"Nyctalus_plancyi";2430528,17501383
"3671";"Nyctereutes_procyonoides";7868951,37121337
"3672";"Nycteris_arge";4786557,40213452
"3673";"Nycteris_aurita";2197718,96284776
"3674";"Nycteris_gambiensis";2225656,06830769
"3675";"Nycteris_grandis";5531546,88106596
"3676";"Nycteris_hispida";13065252,9867602
"3677";"Nycteris_intermedia";3175517,65394528
"3678";"Nycteris_javanica";335245,265519149
"3679";"Nycteris_macrotis";13502934,3056324
"3680";"Nycteris_madagascariensis";158310,264272932
"3681";"Nycteris_major";2607463,17626005
"3682";"Nycteris_nana";3557324,76189764
"3683";"Nycteris_parisii";279371,054599291
"3684";"Nycteris_thebaica";17265131,1742362
"3685";"Nycteris_tragata";2132532,38344125
"3686";"Nycteris_vinsoni";9312,36848664304
"3687";"Nycteris_woodi";838113,163797873
"3688";"Nycticebus_bengalensis";2700586,86112648
"3689";"Nycticebus_coucang";1080234,74445059
"3690";"Nycticebus_javanicus";158310,264272932
"3691";"Nycticebus_menagensis";1098859,48142388
"3692";"Nycticebus_pygmaeus";838113,163797873
"3693";"Nycticeinops_schlieffeni";7654766,89602058
"3694";"Nycticeius_cubanus";148997,895786289
"3695";"Nycticeius_humeralis";3529387,65643771
"3696";"Nyctiellus_lepidus";353870,002492435
"3697";"Nyctimene_aello";1247857,37721017
"3698";"Nyctimene_albiventer";1713475,80154232
"3699";"Nyctimene_cephalotes";651865,794065012
"3700";"Nyctimene_certans";530805,003738653
"3701";"Nyctimene_cyclotis";46561,8424332152
"3702";"Nyctimene_draconilla";121060,790326359
"3703";"Nyctimene_keasti";232809,212166076
"3704";"Nyctimene_major";558742,109198582
"3705";"Nyctimene_malaitensis";74498,9478931443
"3706";"Nyctimene_masalai";74498,9478931443
"3707";"Nyctimene_minutus";102436,053353073
"3708";"Nyctimene_rabori";139685,527299646
"3709";"Nyctimene_robinsoni";782238,952878015
"3710";"Nyctimene_sanctacrucis";18624,7369732861
"3711";"Nyctimene_vizcaccia";428368,95038558
"3712";"Nyctinomops_aurispinosus";4022943,18622979
"3713";"Nyctinomops_femorosaccus";1797287,11792211
"3714";"Nyctinomops_laticaudatus";15235034,844148
"3715";"Nyctinomops_macrotis";17758686,7040283
"3716";"Nyctomys_sumichrasti";1210607,90326359
"3717";"Nyctophilus_arnhemensis";1266482,11418345
"3718";"Nyctophilus_bifax";2020783,96160154
"3719";"Nyctophilus_geoffroyi";8306632,69008559
"3720";"Nyctophilus_gouldi";1508603,69483617
"3721";"Nyctophilus_heran";18624,7369732861
"3722";"Nyctophilus_howensis";0
"3723";"Nyctophilus_microdon";46561,8424332152
"3724";"Nyctophilus_microtis";493555,529792081
"3725";"Nyctophilus_nebulosus";9312,36848664304
"3726";"Nyctophilus_sherrini";148997,895786289
"3727";"Nyctophilus_walkeri";726364,741958157
"3728";"Ochotona_alpina";1070922,37596395
"3729";"Ochotona_argentata";9312,36848664304
"3730";"Ochotona_cansus";1033672,90201738
"3731";"Ochotona_collaris";1247857,37721017
"3732";"Ochotona_coreana";83811,3163797873
"3733";"Ochotona_curzoniae";2765773,44053298
"3734";"Ochotona_dauurica";2793710,54599291
"3735";"Ochotona_erythrotis";717052,373471514
"3736";"Ochotona_forresti";102436,053353073
"3737";"Ochotona_gloveri";614616,32011844
"3738";"Ochotona_hoffmanni";37249,4739465721
"3739";"Ochotona_hyperborea";10904783,497859
"3740";"Ochotona_iliensis";158310,264272932
"3741";"Ochotona_koslowi";46561,8424332152
"3742";"Ochotona_ladacensis";1080234,74445059
"3743";"Ochotona_macrotis";3566637,13038428
"3744";"Ochotona_mantchurica";568054,477685225
"3745";"Ochotona_nubrica";735677,1104448
"3746";"Ochotona_opaca";307308,16005922
"3747";"Ochotona_pallasii";1555165,53726939
"3748";"Ochotona_princeps";1769350,01246218
"3749";"Ochotona_pusilla";1964909,75068168
"3750";"Ochotona_roylei";884675,006231088
"3751";"Ochotona_rufescens";1657601,59062246
"3752";"Ochotona_rutila";456306,055845509
"3753";"Ochotona_syrinx";288683,423085934
"3754";"Ochotona_thibetana";996423,428070805
"3755";"Ochotona_thomasi";484243,161305438
"3756";"Ochotona_turuchanensis";2141844,7519279
"3757";"Ochotona_whartoni";0
"3758";"Ochrotomys_nuttalli";1853161,32884196
"3759";"Octodon_bridgesi";251433,949139362
"3760";"Octodon_degus";167622,632759575
"3761";"Octodon_lunatus";83811,3163797873
"3762";"Octodon_pacificus";9312,36848664304
"3763";"Octodontomys_gliroides";717052,373471514
"3764";"Octomys_mimax";204872,106706147
"3765";"Odobenus_rosmarus";12432011,9296685
"3766";"Odocoileus_hemionus";7515081,36872093
"3767";"Odocoileus_virginianus";17721437,2300817
"3768";"Oecomys_auyantepui";1378230,53602317
"3769";"Oecomys_bicolor";9489303,48788925
"3770";"Oecomys_catherinae";3995006,08076986
"3771";"Oecomys_cleberi";37249,4739465721
"3772";"Oecomys_concolor";6034414,77934469
"3773";"Oecomys_flavicans";204872,106706147
"3774";"Oecomys_mamorae";996423,428070805
"3775";"Oecomys_paricola";595991,583145154
"3776";"Oecomys_phaeotis";251433,949139362
"3777";"Oecomys_rex";782238,952878015
"3778";"Oecomys_roberti";4302314,24082908
"3779";"Oecomys_rutilus";1471354,2208896
"3780";"Oecomys_speciosus";791551,321364658
"3781";"Oecomys_superans";1862473,69732861
"3782";"Oecomys_trinitatis";6434846,62427034
"3783";"Oenomys_hypoxanthus";5019366,6143006
"3784";"Oenomys_ornatus";316620,528545863
"3785";"Okapia_johnstoni";484243,161305438
"3786";"Olallamys_albicauda";55874,2109198582
"3787";"Olallamys_edax";37249,4739465721
"3788";"Oligoryzomys_andinus";670490,531038299
"3789";"Oligoryzomys_arenalis";344557,634005792
"3790";"Oligoryzomys_brendae";9312,36848664304
"3791";"Oligoryzomys_chacoensis";996423,428070805
"3792";"Oligoryzomys_delticola";568054,477685225
"3793";"Oligoryzomys_destructor";1229232,64023688
"3794";"Oligoryzomys_eliurus";2728523,96658641
"3795";"Oligoryzomys_flavescens";3790133,97406372
"3796";"Oligoryzomys_fornesi";2262905,54225426
"3797";"Oligoryzomys_fulvescens";4693433,71726809
"3798";"Oligoryzomys_griseolus";158310,264272932
"3799";"Oligoryzomys_longicaudatus";1229232,64023688
"3800";"Oligoryzomys_magellanicus";316620,528545863
"3801";"Oligoryzomys_microtis";3128955,81151206
"3802";"Oligoryzomys_moojeni";270058,686112648
"3803";"Oligoryzomys_nigripes";3827383,44801029
"3804";"Oligoryzomys_rupestris";55874,2109198582
"3805";"Oligoryzomys_stramineus";847425,532284516
"3806";"Oligoryzomys_vegetus";74498,9478931443
"3807";"Oligoryzomys_victus";0
"3808";"Ommatophoca_rossii";3622511,34130414
"3809";"Ondatra_zibethicus";41281729,5012886
"3810";"Onychogalea_fraenata";55874,2109198582
"3811";"Onychogalea_lunata";0
"3812";"Onychogalea_unguifera";1378230,53602317
"3813";"Onychomys_arenicola";968486,322610876
"3814";"Onychomys_leucogaster";4730683,19121466
"3815";"Onychomys_torridus";1136108,95537045
"3816";"Orcaella_brevirostris";4525811,08450852
"3817";"Orcaella_heinsohni";2756461,07204634
"3818";"Orcinus_orca";349604937,725553
"3819";"Oreamnos_americanus";1918347,90824847
"3820";"Oreamnos_harringtoni";0
"3821";"Oreonax_flavicauda";111748,421839716
"3822";"Oreoryzomys_balneator";93123,6848664304
"3823";"Oreotragus_oreotragus";7040150,57590214
"3824";"Ornithorhynchus_anatinus";1471354,2208896
"3825";"Orthogeomys_cavator";65186,5794065013
"3826";"Orthogeomys_cuniculus";9312,36848664304
"3827";"Orthogeomys_grandis";437681,318872223
"3828";"Orthogeomys_heterodus";37249,4739465721
"3829";"Orthogeomys_hispidus";717052,373471514
"3830";"Orthogeomys_lanius";9312,36848664304
"3831";"Orthogeomys_underwoodi";55874,2109198582
"3832";"Orycteropus_afer";20822455,9361338
"3833";"Oryctolagus_cuniculus";1452729,48391631
"3834";"Oryx_beisa";1592415,01121596
"3835";"Oryx_dammah";0
"3836";"Oryx_gazella";2197718,96284776
"3837";"Oryx_leucoryx";176935,001246218
"3838";"Oryzomys_antillarum";0
"3839";"Oryzomys_couesi";2346716,85863404
"3840";"Oryzomys_curasoae";0
"3841";"Oryzomys_dimidiatus";18624,7369732861
"3842";"Oryzomys_gorgasi";37249,4739465721
"3843";"Oryzomys_nelsoni";0
"3844";"Oryzomys_palustris";2132532,38344125
"3845";"Oryzorictes_hova";363182,370979078
"3846";"Oryzorictes_tetradactylus";55874,2109198582
"3847";"Osgoodomys_banderanus";325932,897032506
"3848";"Otaria_byronia";3855320,55347022
"3849";"Otocolobus_manul";10597475,3377998
"3850";"Otocyon_megalotis";5941291,09447826
"3851";"Otolemur_crassicaudatus";5708481,88231218
"3852";"Otolemur_garnettii";903299,743204375
"3853";"Otomops_formosus";74498,9478931443
"3854";"Otomops_johnstonei";18624,7369732861
"3855";"Otomops_madagascariensis";65186,5794065013
"3856";"Otomops_martiensseni";8288007,9531123
"3857";"Otomops_papuensis";18624,7369732861
"3858";"Otomops_secundus";27937,1054599291
"3859";"Otomops_wroughtoni";111748,421839716
"3860";"Otomys_anchietae";186247,369732861
"3861";"Otomys_angoniensis";1089547,11293724
"3862";"Otomys_barbouri";9312,36848664304
"3863";"Otomys_burtoni";9312,36848664304
"3864";"Otomys_cuanzensis";204872,106706147
"3865";"Otomys_denti";176935,001246218
"3866";"Otomys_irroratus";903299,743204375
"3867";"Otomys_lacustris";102436,053353073
"3868";"Otomys_laminatus";260746,317626005
"3869";"Otomys_occidentalis";46561,8424332152
"3870";"Otomys_saundersiae";400431,844925651
"3871";"Otomys_sloggetti";176935,001246218
"3872";"Otomys_tropicalis";391119,476439007
"3873";"Otomys_typus";623928,688605083
"3874";"Otomys_unisulcatus";568054,477685225
"3875";"Otonycteris_hemprichii";2411903,43804055
"3876";"Otonyctomys_hatti";242121,580652719
"3877";"Otopteropus_cartilagonodus";279371,054599291
"3878";"Otospermophilus_beecheyi";847425,532284516
"3879";"Otospermophilus_variegatus";2905458,96783263
"3880";"Ototylomys_phyllotis";800863,689851301
"3881";"Ourebia_ourebi";9731425,06854197
"3882";"Ovibos_moschatus";4022943,18622979
"3883";"Ovis_ammon";5727106,61928547
"3884";"Ovis_canadensis";2523651,85988026
"3885";"Ovis_dalli";1741412,90700225
"3886";"Ovis_nivicola";2793710,54599291
"3887";"Ovis_orientalis";3510762,91946442
"3888";"Oxymycterus_akodontius";9312,36848664304
"3889";"Oxymycterus_amazonicus";1052297,63899066
"3890";"Oxymycterus_angularis";689115,268011585
"3891";"Oxymycterus_caparoae";139685,527299646
"3892";"Oxymycterus_dasytrichus";521492,63525201
"3893";"Oxymycterus_delator";204872,106706147
"3894";"Oxymycterus_hiska";148997,895786289
"3895";"Oxymycterus_hispidus";726364,741958157
"3896";"Oxymycterus_hucucha";27937,1054599291
"3897";"Oxymycterus_inca";623928,688605083
"3898";"Oxymycterus_josei";27937,1054599291
"3899";"Oxymycterus_nasutus";810176,058337944
"3900";"Oxymycterus_paramensis";446993,687358866
"3901";"Oxymycterus_quaestor";1033672,90201738
"3902";"Oxymycterus_roberti";1108171,84991052
"3903";"Oxymycterus_rufus";605303,951631797
"3904";"Ozotoceros_bezoarticus";1266482,11418345
"3905";"Pachyarmatherium_brasiliense";0
"3906";"Pachylemur_insignis";0
"3907";"Pachylemur_jullyi";0
"3908";"Pachyuromys_duprasi";1946285,01370839
"3909";"Pagophilus_groenlandicus";14052364,0463443
"3910";"Paguma_larvata";8520817,16527838
"3911";"Palaeolama_major";0
"3912";"Palaeolama_mirifica";0
"3913";"Palaeolama_weddeli";0
"3914";"Palaeopropithecus_ingens";0
"3915";"Palaeopropithecus_maximus";0
"3916";"Palawanomys_furvus";9312,36848664304
"3917";"Palorchestes_azeal";0
"3918";"Pampatherium_humboldti";0
"3919";"Pampatherium_typum";0
"3920";"Pan_paniscus";670490,531038299
"3921";"Pan_troglodytes";3752884,50011714
"3922";"Panochthus_tuberculatus";0
"3923";"Panthera_atrox";0
"3924";"Panthera_leo";4618934,76937495
"3925";"Panthera_onca";12152640,8750692
"3926";"Panthera_pardus";18457114,3405265
"3927";"Panthera_spelaea";0
"3928";"Panthera_tigris";3138268,1799987
"3929";"Panthera_uncia";5391861,35376632
"3930";"Pantholops_hodgsonii";1368918,16753653
"3931";"Papagomys_armandvillei";65186,5794065013
"3932";"Papagomys_theodorverhoeveni";0
"3933";"Papio_anubis";8818812,95685096
"3934";"Papio_cynocephalus";2411903,43804055
